,OLS,OLS_c,Bootstrap,Bootstrap_c,LINMIX,Chi2
22,0.09071651577794532,0.21277044874723564,0.06105426497236604,0.14319931982287581,0.23756146163075761,-0.018630312340195083
23,0.18578462675887192,0.4144730038241512,0.12323610701292723,0.27493146416003617,0.5290570520714234,-0.1540043622454958
24,0.19027262048334542,0.4691545647579459,0.1219280015659028,0.30063746618481174,0.5956670542117892,-0.12726354440628368
25,-0.00486447585495778,-0.011687505322801588,-0.005214553162766697,-0.01252860938424713,-0.005577450727477106,-0.09677448816402465
26,-0.07186048329098693,-0.13068057060186905,-0.049599765951826226,-0.09019874929113891,-0.12716752576983445,-0.11037298702558555
27,0.20481926579738594,0.4166375141523744,0.13525139735423197,0.27512453850433355,0.4373058592974018,-0.15655444349784425
28,0.16743279993871593,0.3477267646119617,0.11269145861728555,0.2340391865795373,0.3511167244272397,0.18810734962185016
29,-0.0687226528967482,-0.137418965013371,-0.04487316555938452,-0.08972913163449846,-0.13267366594416868,0.513229433808282
30,0.22865158720013093,0.4471347510353017,0.1561431399165063,0.3053423982197371,0.44776883685114266,0.15266517993657583
31,0.1406789350424692,0.24305584051702836,0.10092390897561367,0.17436971297036405,0.24253130841126117,0.1569620274787988
32,0.17995821521504904,0.49019316166488747,0.11249026517325851,0.30641534578405794,0.4661159270235231,-0.1523602127400006
33,0.1467541328550504,0.3874729331664185,0.09304392336794243,0.2456626004277291,0.4319821168621286,0.10260584409246992
34,0.07071400897676725,0.1710693820338505,0.04716095547505411,0.11409048399298195,0.32933493425950366,-0.24525708003400887
35,0.20691919170074197,0.39694951939270867,0.14430962828918345,0.2768406213183869,0.39417626547723156,0.18553059654232124
36,0.20354816705232817,0.4001215806025538,0.13907830932975374,0.27339098043681187,0.4127110356353949,0.2600567646892534
37,0.16727074460713506,0.276709642068657,0.11775999715849432,0.19480589232902285,0.2883666208774585,-0.259257794609396
38,0.004503520771805471,0.009020470208529136,0.0005466560098671407,0.001094942046718498,-0.0042921036307163535,-0.09070089778476108
39,0.3358918498951529,0.7327956779633972,0.22416504492092676,0.48904781738467645,0.7112928138516995,0.05032109948299932
40,0.08105608700517768,0.183800047160205,0.0546725044208597,0.1239735257671473,0.23360231217838764,-0.025962497040384027
41,0.2565505838293024,0.49691780532580243,0.16935883265142393,0.3280344101250618,0.49462786163374806,0.1987057664426874
42,0.15769054713428757,0.30476677078533654,0.10547887799273559,0.20385785715189986,0.26690623830005306,0.12531907090641736
43,0.13150012308156425,0.2509399709529158,0.0903603867618474,0.1724335483340028,0.2569226095004329,-0.15369116811368205
44,0.05589114018398927,0.10838338566622917,0.03770171036890723,0.07311067553351325,0.10834133352261267,0.2172301688915683
45,0.04212411405595587,0.08176417852612772,0.02708751209553779,0.052577679660304924,0.07816741399098183,0.10776033236337511
46,-0.11780062702571051,-0.2360781037679633,-0.07854000152020635,-0.1573979281517448,-0.23716533136231052,0.07628172492234798
47,0.030551484451155048,0.058866388732872976,0.02011510801626892,0.038757650869061085,0.08192001428711483,-0.300946168284449
48,0.09269161631278382,0.20008182693635265,0.06429152718984264,0.13877809804572144,0.18669396063908777,0.2816484660961778
49,0.027767632972729467,0.05075844199219855,0.018419250548788624,0.03366986525061945,0.05656684528851321,0.33247310372431144
50,0.15868226052727016,0.36401792100045105,0.09776262101479524,0.22426795493781704,0.3662392405856157,0.2699171680142731
51,0.22192345598729094,0.48912937683606206,0.1489041894433872,0.32819159681297466,0.4737430805733978,-0.10082031057679693
52,0.18245432529513864,0.4197071575805175,0.11489481753054846,0.2642972547155261,0.41645519913779966,-0.16004227943104207
53,-0.048654481763576625,-0.10748301890882937,-0.030090055994928113,-0.06647219208265691,-0.11358151363184736,0.28115405101128577
54,0.14425474514168693,0.37388938022429863,0.08999462940622655,0.23325427651728475,0.5264807754131272,0.11566567454150765
55,0.2764557394910531,0.7024141673230683,0.1767743354394121,0.44914530572002054,0.6479022279735269,0.15735298592249733
56,0.09747141165263884,0.21403559934058528,0.06345701520698718,0.13934403997958747,0.24657972073472523,0.006831974883482485
57,0.29035634172313285,0.5854882088278538,0.19121254531330725,0.38556998616429305,0.57450032930421,-0.07781169099987889
58,0.12160540399908493,0.26241453330528436,0.0750439190422484,0.16193865030060128,0.2660496336420732,-0.18315359733753903
59,0.25521933753564363,0.47031272309920685,0.17323765196001648,0.31923863067487657,0.5112195452684747,0.1034829577973262
60,0.2629737149636909,0.6112843797632944,0.16420803263297676,0.3817028078036594,0.58448647555007,0.28057775552790937
61,0.18104226352300065,0.35791217950689497,0.1211427386121562,0.23949358986335476,0.3474279248712996,0.16315987506505963
62,0.3013558482521873,0.7831468826480866,0.18342247577611728,0.47666816803054296,0.7618217951678541,-0.01898326181788507
63,-0.028380602143139214,-0.06992875372042491,-0.018713537639458315,-0.04610946442318277,-0.0961592164857557,-0.013654887823816525
64,0.028899288164681833,0.05554615724143414,0.020252026770253458,0.038925604569492935,0.051305626633368163,0.15418465401862774
65,0.10615127536599475,0.21866075695800022,0.06952541617851271,0.1432152376596283,0.2287629530744075,0.10179859129172332
66,0.0984653675920781,0.2000717840688755,0.06648251115261883,0.1350858168811985,0.2394855959391442,-0.011298902723885921
67,0.08768880838121124,0.21728214000308485,0.05395900395444829,0.13370381087502123,0.2981762673984051,-0.07616303879894712
68,0.26999425580046393,0.5051754666656665,0.18169132614894312,0.33995538239980005,0.5224082890350823,-0.02982995820041751
69,0.10637363818116269,0.20082549750140688,0.07263821398690086,0.13713553198856632,0.21619674086362548,0.1506298222006262
70,0.08276579046191893,0.1784349161361687,0.052674877728159944,0.11356186339127296,0.16996449891938814,-0.22757272320879338
71,0.050169878214113825,0.10036137399363759,0.035499018150107205,0.07101333237774471,0.10144868314041684,-0.054592903519305895
72,0.11752797146717049,0.228023686610616,0.07468617970257117,0.14490353081096402,0.23776989626414663,0.7190423436012587
73,0.06882112526784223,0.14627005565585915,0.04699661360642145,0.09988498823718378,0.1530079087826503,0.34662215112781386
74,0.15202868133286773,0.3829150708910681,0.09584341214082462,0.24140107401175892,0.4272477353054258,0.12512919496629682
75,0.16392653589285452,0.5063784915344413,0.09966540116436898,0.30787215275979,0.45865914198887187,-0.02467502849424456
76,0.0017958115608217272,0.004192137012892268,-0.0007481046249627459,-0.0017463731475184257,0.027563932718522425,0.1724207601752589
77,0.11643930617911533,0.2153287135596932,0.07867295856557033,0.1454882162712318,0.2159894791456997,0.22454333647719624
78,0.11296504220520298,0.2898848608901317,0.07585427427876006,0.19465318932273615,0.4682718650024195,0.008712190909503986
79,0.2379142190878244,0.5065317654393107,0.15360245240521167,0.3270276223545031,0.5432506038841141,0.10800725266057642
80,-0.04754777118356224,-0.09963283724421079,-0.030814062045915278,-0.06456858759585882,-0.11358300895633984,0.04087772509186523
81,0.3779655234225745,0.7883001042465402,0.2515116222011827,0.5245627596005414,0.806481114456181,-0.2668261977790728
82,0.06454058010205134,0.13675063878535396,0.046071407173211884,0.0976175663546076,0.14368966048673146,0.39357374803320333
83,0.1957522045211354,0.43375355423291073,0.1296296479869175,0.2872372277279548,0.4458182308763355,-0.3410733804961954
84,0.09176898563955965,0.17144300669090018,0.06269257368900208,0.11712239440728889,0.17724273488829312,0.041548460937124124
85,0.06951931890153007,0.1356188474751405,0.048263172944354234,0.09415218666739045,0.12875856288147544,0.16182265482896405
86,0.1424620458520815,0.251949616054173,0.10080102770017337,0.17827050057454769,0.2537358427806031,-0.07792251917891217
87,0.004331855125348345,0.00951551700056419,0.0011505602177568667,0.002527364142021695,0.04275992531530402,0.7048627892431829
88,0.15338336508125588,0.3105096007557548,0.10215072072383993,0.20679412980715936,0.3006836693197841,0.10325413465985941
89,0.13508232880529283,0.23816840481270904,0.09152666207817463,0.161373876937015,0.2480515468604273,0.09264233103173175
90,0.03963539274849722,0.07949750938836832,0.027369336160796492,0.05489523144636489,0.12343194590718815,0.33715630708490907
91,0.1384827246346643,0.2518886163420303,0.09822767230411412,0.17866800735222016,0.272191393155567,0.135810356351401
92,0.12473946581728317,0.29226374724951965,0.08117184472689698,0.19018509784055906,0.3059302763487155,0.10479738838434537
93,0.22787478889322055,0.4466647592316334,0.15791037602760805,0.30952524599638437,0.4389146621079411,0.15846794751678744
94,0.2263237366834567,0.48202073663803857,0.14948062929335665,0.31836149447230333,0.4877528124167511,0.07603636538846431
95,0.13106612786791977,0.254262075382714,0.08561794534206348,0.16609475557723552,0.20950906084904353,0.35947296903000125
96,0.09387024925950545,0.19071594631531802,0.06543466694675143,0.13294344616128387,0.20745180387657688,-0.27496708560936123
97,0.1804607600312863,0.39582612416378876,0.1192545845109414,0.26157531403250883,0.3902718128154699,-0.07013418751507827
98,0.038942660826780884,0.09433316983486265,0.02028120295629855,0.04912838831023399,0.07222279116516375,0.06759679495976217
99,0.1930697676497861,0.42950827879044806,0.12542107815057685,0.27901515631495205,0.41821637164761766,-0.10856973834353709
100,-0.027709319372885195,-0.06022958790271919,-0.021825560790186282,-0.047440520441833965,-0.012613912786408367,-0.18522713536812477
101,0.04582383420651016,0.08292506319935539,0.029569251046427738,0.05350997039515012,0.06858180928032108,0.06787842032534623
102,0.2410401213146881,0.5225918914015985,0.1576129533888527,0.341715939120934,0.6105137651395283,0.13444781538123335
103,0.041303220734336774,0.10889703171718991,0.019482474409184745,0.05136605804453857,0.08555883263845299,-0.41435611342288986
104,0.25465885590215387,0.5967106076402987,0.1560523983426742,0.3656582886501356,0.6415686321644043,0.04761250145505469
105,-0.0626291828400809,-0.15957915819491672,-0.03778078024635739,-0.09626542825978636,-0.334765058999009,-0.05215779699678858
106,0.03770303197527158,0.0743345119834605,0.0264780372939805,0.052203546436764524,0.0851207006896146,0.24895469639784856
107,0.24608939950302705,0.4447480584110305,0.16735215764214129,0.30244922102515637,0.43505711127549584,0.1300229605003702
108,0.07534183002992792,0.15073789732227114,0.05169298535470412,0.10342318358319427,0.16077173772921893,0.18088587554137936
109,-0.03126507027140346,-0.07830969112322954,-0.02006770179295318,-0.05026361736332346,-0.06452784449778952,-0.17191981391182404
110,0.18360485912419638,0.31045429101015587,0.13290640102285442,0.2247291422301148,0.3071935820505518,0.3326295984315564
111,0.058278903188826496,0.14486975608969652,0.0350955748942002,0.0872406153265637,0.1812384900562118,0.5773806820348025
112,0.0550503950428466,0.12284847776945194,0.03558526391911911,0.07941079260349543,0.06857273499294936,-0.08221916982568447
113,0.0958729686596653,0.15956805349322212,0.0673664961140985,0.11212274748417013,0.1703577276043018,-1.5491081665112818
114,0.0676842126715629,0.14657100856440347,0.04439220132481402,0.09613186685269297,0.13987836281439187,0.18997798360811574
115,0.03900773346167062,0.07831756937835677,0.022836975300243586,0.04585081569084449,0.08888749055359096,-0.14097826893320578
116,0.25023691055722236,0.4175128332878128,0.17608043315577152,0.2937849591001901,0.43400126270231165,0.13667637604308233
117,0.2640709238667395,0.5514074070062818,0.17371366330981644,0.362732099561124,0.5552745736710722,-1.4540268086404944
118,0.10581136155334361,0.1972140765212751,0.073909124461781,0.13775382447827056,0.22708463426651626,0.1883657430702611
119,0.0276260647353624,0.06173342841681669,0.017216871994621304,0.03847296185768196,0.25297445507034383,-0.23005575793999544
120,0.27896832746174927,0.555811727390094,0.19005694289623842,0.378666204492777,0.6020925324018225,0.7300806572093436
121,-0.024785958758688248,-0.06673796175877594,-0.013032493263290744,-0.03509091762375842,-0.03460550229714183,0.27253410242620735
122,-0.009535948721114655,-0.019036732975016096,-0.006902538110539809,-0.013779622636735293,-0.05091362035114732,-0.3646437054370007
123,0.09604086233130886,0.20790726583414237,0.0611233637181883,0.13231858940828778,0.24419324742725954,-0.28537587067546494
124,0.025366713259263377,0.04722332374354427,0.020621815008460286,0.03839009951233545,0.050278441672365136,0.027229480091248943
125,0.16344194148750796,0.34262266633336674,0.10584843031890112,0.22188962694031222,0.35475783171385483,0.058179502218530334
126,0.03625852417709674,0.08805234026231469,0.02171945671606214,0.05274481067498461,0.10470290853160119,0.27915270722297736
127,0.18777274084164786,0.3644569153042311,0.131210136993158,0.25467190589447586,0.3858655952083953,0.1365128213062565
128,0.13678648655295073,0.2763919712678603,0.08884023289539308,0.17951135171783397,0.2822045668276283,0.33041589859856796
129,-0.05473980987267946,-0.1283859548726913,-0.03314219233282417,-0.07773121644230772,-0.15681560436797953,0.09339515605553382
130,0.1381872276512776,0.2761118928668647,0.09431600063045573,0.1884527962846555,0.2747270766437938,0.046639207839280876
131,-0.04290918402984116,-0.07777119733550542,-0.02718359514249901,-0.04926919003273349,-0.0723383023284025,0.3864825090817377
132,-0.007015116027354247,-0.012547487619755597,-0.007837879025125604,-0.014019110966864035,-0.016834756271590284,0.33224596982667687
133,0.07896832657395911,0.15365125080723116,0.05605362079657231,0.10906535976295742,0.13861062350558426,-0.118639865845555
134,0.11866827841660511,0.23596612771350595,0.07748375531665488,0.15407269698970738,0.23202908887476337,0.26192030975614494
135,0.03280988477704115,0.06409758835470801,0.021677774382145402,0.042349830492708525,0.05317874250751101,0.7463939850389754
136,-0.0197673797926689,-0.040931154434888935,-0.012791621720290561,-0.02648686116204791,-0.00981821375700475,0.12725613802821797
137,0.09301111362930196,0.18750188124640257,0.0625684571508536,0.1261322756464025,0.2283849712187152,0.05636643560964667
138,0.10166155441401484,0.2699684358931667,0.06838543727034517,0.18160168457152998,0.19111459975502587,0.24571664915816682
139,0.3218924069340208,0.613831025451843,0.22570149019965347,0.43040026478058496,0.6236733250904946,-0.079361748147636
140,-0.0737029299830619,-0.21022948966996752,-0.043678672822865146,-0.12458860318202701,-0.17733839078781766,-0.09294071516270608
141,0.06258761005011639,0.1252673710200157,0.044200358781680736,0.08846579599842563,0.19622752559393172,0.15489096805390884
142,0.01903160719949898,0.03558020798317283,0.007998351774409855,0.014953178503157314,0.04585683144333108,-0.2856116727217144
143,0.33038862507227046,0.6663369811902664,0.21743019180289236,0.43851926679941816,0.707326418345601,0.20447391237621507
144,-0.007072018757994276,-0.016984569283456655,-0.0067794535318606314,-0.016281927714869193,-0.03625916766637153,0.5523912405333414
145,0.07116213723662822,0.14082179367132094,0.04805276623704369,0.09509097105765636,0.16982183470375373,0.2837850920898658
146,-0.13087328055761063,-0.3243253513490897,-0.08196771129483792,-0.20312936797879566,-0.46013950690671673,0.1799717021120494
147,0.051413495552296476,0.09276472506236204,0.03049697083998364,0.055025301913742185,0.09433849361312799,0.2083217644087714
148,0.24428583580994181,0.6899596363033161,0.1512551846011813,0.4272043518626911,0.5930338920777881,0.11708895386177758
149,0.1770803500961044,0.42534364689450993,0.11094543940105796,0.2664888440504499,0.40146877774516715,0.38637977259915435
150,0.10771162501172436,0.24216730766870628,0.06941225347346124,0.15605909335279475,0.2972904306822448,0.4784848370177884
151,0.1708693358885127,0.3733478730570932,0.11373089278502922,0.2485009185608333,0.36937317383392615,0.006984585391622821
152,0.18900908289757043,0.34609379374930604,0.13040306158377707,0.23878053693595236,0.34945195874724216,-0.019390461840861798
153,0.07139282761372974,0.13340434500794818,0.05344438261755886,0.09986595426679075,0.12199365839650028,0.054436659897104986
154,0.02489732412825526,0.04649397184850472,0.01868375155695996,0.03489056954228709,0.042382547341918,0.03109862923026554
155,-0.05074642025662071,-0.1100174486492654,-0.03502048309206315,-0.07592386183635987,-0.13664786514478428,-0.08608303184286306
156,0.20298587280330593,0.3854664243228553,0.13962914555608325,0.2651531691612498,0.42003737347045994,0.12517730124590493
157,0.058500105573174095,0.13017988432948394,0.038967566175103094,0.08671425816370867,0.17738662446192272,-0.044879797089261916
158,0.28037793853345516,0.5603000469191346,0.18587040494806922,0.3714386272971873,0.5645715013648536,-0.06312123068227529
159,0.025814664176895694,0.04804187295712082,0.017829186546004128,0.03318065689727446,0.05317492404226279,0.6709528420585807
160,0.04978227605441819,0.088710747826676,0.03649659659146288,0.06503600544937006,0.08868531168012544,0.1175764456838777
161,0.12164679951621372,0.2257881906983363,0.0823732744784943,0.15289274095466612,0.23860978657032791,0.28150608598462573
162,-0.022747931086136625,-0.04813075286751681,-0.014376715482708753,-0.030418684553100445,-0.09204016182055788,0.04628202488383099
163,-0.11713559046248381,-0.22936176973605987,-0.07686938481162939,-0.1505170040062618,-0.23829557723813022,0.17614495873425964
164,0.12132894488260729,0.23598164491959484,0.08082930256730252,0.15721089304774793,0.2601815054465031,-0.05740912960106102
165,0.15419287555404362,0.2886468185432331,0.10283816427599567,0.19251154657070063,0.27239348522142565,0.5116354306403056
166,0.03528053802346887,0.08688755893328552,0.02334345179656195,0.057489359780479414,0.120037232664265,0.22553892132569936
167,0.24875254355729992,0.44036238939770256,0.1739721773713223,0.3079799813114642,0.4427326712247772,-0.3350000140405626
168,0.15677680633994695,0.31657261153454175,0.10581654740686619,0.21367076889883535,0.3167187943200028,-0.0031117089314112527
169,0.16906442823653847,0.2989333291700762,0.11726591351675097,0.20734515410117796,0.3155816684971373,0.2839846000421829
170,0.06851775449941795,0.15881535425045218,0.044612330562287236,0.10340565206713113,0.17106173131624997,0.16556274961606107
171,0.16938877076079978,0.33703111938846086,0.11520657897583245,0.2292253618628043,0.3398907420955654,0.04524528717376356
172,-0.05261364911716937,-0.10938084977441505,-0.04016596110654168,-0.08350279882803154,-0.10494658965568851,-0.05367825961524296
173,0.06290342122238791,0.13437103339250164,0.039483875895052915,0.08434341254035436,0.12174294400199207,0.07783779483857578
174,0.2821561663687314,0.5220429092545468,0.19173417699813208,0.3547449231813898,0.514983513097512,-0.06729315703902167
175,0.08910741345201531,0.1805343541146028,0.060990072231189824,0.12356775795753726,0.2109503740950942,0.2865272049370323
176,0.06694740425316542,0.12893902090022857,0.04571545525938498,0.08804681984178048,0.1260684532191692,0.03134440140825942
177,0.07886744638754337,0.17607970531956743,0.05044626012157943,0.11262647674725396,0.2274304051567104,0.6586892927935878
178,-0.05946138506093754,-0.13790478873726714,-0.04086701684539118,-0.09478012189945359,-0.16376879160416005,-0.05004565665204952
179,0.15665177100856353,0.39437048287972887,0.10273513206615828,0.2586354650240675,0.38455139927765153,0.09418384877241885
180,0.10045084309404606,0.2045770240560808,0.06453363153200217,0.13142844682735352,0.21400572192857864,-0.0004354446748960668
181,0.15220803961562734,0.2593638498319585,0.10726105368700607,0.18277378705847291,0.2563525637330309,0.20522869887760412
182,0.13577659968504957,0.2564937787741062,0.09619289459027693,0.1817167249873039,0.2542697425688266,0.13084310635387839
183,0.048522518559638246,0.1445564080175567,0.03136324142445946,0.09343615415458968,-0.5980193116237178,0.0772070230300912
184,0.044361692872730854,0.0922236244005768,0.03163764059434885,0.06577156312461656,0.06891342104188419,-0.009072341998049729
185,0.11065511028236473,0.221557414056249,0.07664414380334822,0.15345950368034122,0.2312721012575666,-0.04368578611791855
186,0.23177426303248588,0.4575672974560571,0.15139805577256701,0.29888909283359566,0.49522005890516047,0.21604050746004674
187,0.05376830378918908,0.12559136809503638,0.036176758070826695,0.0845012436541063,0.13538566198916463,0.09954487590469986
188,0.19617813144022878,0.42039364361269144,0.12748076538754435,0.2731808232567084,0.4469617557551558,0.13334153834520035
189,0.06286068987891108,0.1492459406661502,0.04280239817067295,0.10162287735076718,0.11876113513443295,0.05325146256541686
190,0.1507849821506769,0.34455393767279774,0.0968142811305378,0.2212272158055781,0.3593018782719629,-0.20646680301055653
191,0.11626620616148879,0.20945161959137473,0.07493276641139025,0.1349901214074919,0.15834336651863407,0.2803240108142913
192,0.05970344480622941,0.1208859828221255,0.03801244780313821,0.07696661603146977,0.16787224063568057,0.16069613264012755
193,0.09771552499206462,0.2462320466659882,0.05829338300348759,0.1468927174591625,0.3224876377532684,0.13315146288535326
194,0.24945989304006327,0.4666357317478609,0.1740102152305787,0.3255007573609567,0.4751413610055025,0.10003540352200463
195,0.10738714464558796,0.23631620306269316,0.0702664627876955,0.1546284123992345,0.19936659996247386,-0.0782204513883179
196,0.12812723253086827,0.2568865885580802,0.08763669631192969,0.1757057535965149,0.2738417284979086,0.27766334414812155
197,0.07555811648851758,0.15817118058357849,0.052407872975088705,0.10970912888761228,0.13081453398788281,0.23578558324457033
198,0.1635678312748529,0.29243993790810424,0.11262572168248078,0.20136147064477075,0.2898391901476957,0.11091029008712588
199,-0.08164251333593531,-0.1848220010606029,-0.05098133697616868,-0.11541135043098998,-0.2227791875005626,0.3172877161246104
200,0.11998891425500104,0.20137605891014176,0.08978711333129243,0.1506887126684732,0.2112781086916488,0.36965152308408095
201,0.2864908531203549,0.6073444421391673,0.1919961838639894,0.4070210755829494,0.6303667427644469,0.003946345389564793
202,0.15399612104530222,0.29017249519806804,0.10164705360175168,0.1915319617984094,0.28273509610384595,-0.00033408037621999054
203,0.19492545737299333,0.3739612281046208,0.13296041340700324,0.25508232817346693,0.39128219780319795,0.0871138739999795
204,-0.019519425953107697,-0.033590483372746366,-0.012963954244936378,-0.022309338940382586,-0.03792510867280811,0.3253899279711819
205,0.20491188813658018,0.356949797530741,0.14875062250481658,0.2591187122841574,0.3242087350506109,-0.858168144490196
206,-0.012986424560454133,-0.03387908575597244,-0.006135600334460335,-0.016006602042609158,-0.060922357458698284,0.17588960395950895
207,-0.015876642623071903,-0.03433436181778018,-0.006546739850441756,-0.014157787643673495,-0.06833187844552731,0.11307628595774792
208,0.07581515447065601,0.14135525971448915,0.05082678901263299,0.09476514308382854,0.15792590840503695,0.18086137362651739
209,0.053593627169547194,0.10838623116534289,0.03561711543405583,0.072031043815445,0.08829131880459955,-0.06892239121043034
210,0.1255383132614817,0.25414388565655055,0.082094974529985,0.16619576349149115,0.2723339180856109,-0.04764417492196802
211,0.14203100729232923,0.33810328206394397,0.08992722530382119,0.21407079060945153,0.30480791034631055,0.2359997587907105
212,0.058375283963306546,0.1150025733861958,0.036136518594500414,0.07119096215785271,0.10266626129371198,-0.05275924790822646
213,0.093975465474742,0.17649870433635248,0.06372199146445197,0.1196785658298306,0.16404436372552228,-0.046541858867835836
214,-0.031264847561674386,-0.061434917054506016,-0.022393405927764724,-0.044002678504229745,-0.06641642466338148,0.35333386392551175
215,0.06424174454179704,0.1463705279681823,0.04135228908493186,0.09421843116536674,0.1443183872530582,0.20266128940707592
216,0.047359860948990994,0.09399204959299863,0.03431373923486768,0.06810025653070713,0.10333307498347856,-0.010502771512323638
217,0.17943736591888745,0.3664564713336117,0.1162334769807577,0.2373781492337521,0.3753084503173567,0.13059913449118674
218,0.21344986648157024,0.43694436883294735,0.14275707114076205,0.2922320794772022,0.4610152591285425,-0.060325565377641395
219,0.1424871279308984,0.298054913858897,0.09730449583560913,0.20354177633807694,0.27473839722842114,-0.0031921796052910563
220,0.24558027046140818,0.48977086761804667,0.1653145104744471,0.32969355018951363,0.48546839799413133,0.8272943479411188
221,0.14755910440663744,0.3167282756104434,0.09802572022255404,0.21040733105835213,0.32164147366878537,-0.11452719812289266
222,0.2175854286255287,0.4279646853932246,0.1434763320539512,0.28220089781158636,0.4518235168017161,0.08837247801047601
223,0.1869287760087315,0.3746969907726206,0.12663072764652838,0.2538301143441134,0.4046032689053584,0.5206235468143265
224,0.1135322497884825,0.22813066390189776,0.07977533926935677,0.16029983678138782,0.2578276168256036,0.19856470932570522
225,0.053680677802721836,0.10410124721725324,0.036300017205710314,0.07039547971077575,0.10054455270092148,0.16096974173194736
226,0.2484322101936003,0.6585186413129258,0.1540253530723013,0.408274620081967,0.7908210180081632,0.22459123149989202
227,0.3349526701439314,0.6284117225994407,0.23242982288459546,0.4360664607319831,0.639022259887363,0.23188875469254808
228,0.2969892780285885,0.544038264572379,0.20537377828308065,0.3762128877765223,0.517809607240445,0.20790304795468473
229,0.0677326050483708,0.14958648560634208,0.0406443122328047,0.08976237991215952,0.12727364867141008,-0.30646744678365656
230,0.11023084791307138,0.20671742572471982,0.08046844795988768,0.15090358760053632,0.18081330794392642,0.33062848922552907
231,-0.04034079510339726,-0.07594462612189215,-0.028131208509137064,-0.05295914736205805,-0.07952224489135108,0.10320393370531966
232,0.031097695854404063,0.06675766044473389,0.021449459336228386,0.046045717656868566,0.04651565224977646,0.03152014284208844
233,0.18235468243649122,0.5071173024405816,0.11373331571731708,0.3162854470944323,0.5966473285073216,0.22359259556758881
234,0.13023207732618924,0.26120673305698094,0.0864788061958131,0.1734507112905708,0.2880188168001461,1.0018044089544407
235,0.09962628204187182,0.2163401047465037,0.06414889394170867,0.13930037486382207,0.23279360977701127,-0.27041637834406346
236,0.10636880427816636,0.20052229316854267,0.07717097141197068,0.14547968512558304,0.2680677118417475,-0.22679699904869527
237,0.15328811525126024,0.32966619127011737,0.10417361763243085,0.22403902415670598,0.3621050646145986,0.015704322446740207
238,0.07995614688538799,0.16245457250328196,0.05154114526831415,0.10472108833478212,0.17093119209136554,0.2181746367588181
239,0.2652817056693898,0.5836200789623633,0.17610255224328317,0.3874258316696198,0.5853085036075188,0.036377987941312105
240,0.11302416549401469,0.2131668132628104,0.07943764271016159,0.1498216693361173,0.20173544584668132,0.11195898388267812
241,0.21659165066996328,0.4521410176438884,0.1396778194723997,0.29158128322666815,0.48139091692530567,-0.013072448144547952
242,0.1931727785117389,0.41150299159069,0.12831045966387966,0.2733311515776248,0.4189615254003248,0.2547324142343497
243,-0.1257532131390303,-0.2982272341113739,-0.07869400175640938,-0.18662500861129522,-0.3082151558494069,0.14773229634725007
