7.986512281344967934e-02,-3.966449750923564666e-02,1.188647004910416971e+00
4.451241383470261881e-01,-7.773475491812223415e-02,9.031448480630835940e-01
3.234878327471030213e-01,-2.518973062976743310e-02,4.191730011444932957e-01
2.922967590501944768e-01,-4.229697145488419546e-02,4.621482903794638109e-01
1.749296139039097364e-01,-3.990311705455645147e-02,1.728705780561182737e+00
8.923209957604055775e-02,-2.711144104735346144e-02,8.121395729028519916e-01
2.561522010267877625e-01,-9.073943904983676478e-02,1.197793891128835719e+00
2.130435888754221574e-01,-4.897758915560607162e-02,6.381071040354188151e-01
1.587993526608600381e-01,-1.115145145787261732e-01,9.129871913476350631e-01
2.226023525424020155e-01,-4.019253904644785186e-02,1.332358200537868465e+00
1.948904050599768178e-01,-1.297699080801563432e-01,5.550218833548180575e-01
-3.918460933298117954e-03,-4.478802793205063221e-02,1.535798411134811525e+00
3.983496850654165145e-01,-5.486294375428611703e-02,1.529868707937892758e+00
2.669339779005248103e-01,-5.946238184911767366e-02,9.400985246521745831e-01
1.203850570162739858e-01,-6.631639828213503618e-02,1.028927889535638185e+00
4.437594420256223415e-01,-9.667245576685751240e-02,1.394106715656041606e+00
1.451045183655148008e-01,-1.184139240899654069e-02,8.154593559328091601e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
1.900743822795182836e-01,-6.927905814348803148e-02,9.371189906809707093e-01
2.816441486553699636e-01,-5.607807766303275071e-02,1.607635083171872425e+00
3.205640608329908270e-01,-5.704325432882827868e-02,1.168268935884086313e+00
2.949531402206953534e-01,-5.902752906275450517e-02,1.059319042585877613e+00
3.624376168392635100e-01,-1.123722594327919433e-02,6.190118870524622396e-01
2.877538865755677744e-01,-5.621018843587250596e-02,5.154643500400317713e-01
3.149954136819431150e-01,-2.658076331969524628e-02,8.445390817106948056e-01
8.217167568877502271e-02,-4.028429615694784083e-02,1.183382813251235843e+00
4.451241383470261881e-01,-7.773475491812223415e-02,9.031448480630835940e-01
3.234878327471030213e-01,-2.518973062976743310e-02,4.191730011444932957e-01
2.922967590501944768e-01,-4.229697145488419546e-02,4.621482903794638109e-01
1.953513606658018320e-01,-4.285477696152069360e-02,1.509103130631026080e+00
8.923209957604055775e-02,-2.711144104735346144e-02,8.121395729028519916e-01
4.335110881717104125e-01,-1.220766574702681073e-01,9.672869009654696537e-01
2.411320827361071173e-01,-4.188179038213676875e-02,6.345168943576662279e-01
1.587993526608600381e-01,-1.115145145787261732e-01,9.129871913476350631e-01
2.226023525424020155e-01,-4.019253904644785186e-02,1.332358200537868465e+00
1.948904050599768178e-01,-1.297699080801563432e-01,5.550218833548180575e-01
-3.918460933298117954e-03,-4.478802793205063221e-02,1.535798411134811525e+00
5.077372149641012911e-01,-5.760258438129971931e-02,1.528256262129803922e+00
2.669339779005248103e-01,-5.946238184911767366e-02,9.400985246521745831e-01
1.635777769310428620e-01,-5.442808624764589737e-02,9.714132709625021844e-01
4.437594420256223415e-01,-9.667245576685751240e-02,1.394106715656041606e+00
1.025098573406489355e-01,-6.466304948773121675e-03,7.317345763312544937e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
1.900743822795182836e-01,-6.927905814348803148e-02,9.371189906809707093e-01
2.816441486553699636e-01,-5.607807766303275071e-02,1.607635083171872425e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
2.777383071879140353e-01,-6.071021834054429744e-02,1.039261086795439493e+00
3.624376168392635100e-01,-1.123722594327919433e-02,6.190118870524622396e-01
2.660638209025908418e-01,-5.058456034106027094e-02,3.933032477748468203e-01
2.643201388942000296e-01,-2.669988027977052494e-02,8.372666246317950201e-01
1.368729726500359234e-01,-3.461499361133699160e-02,1.073230928567808107e+00
4.456093968501946279e-01,-7.780263537781617611e-02,9.028770933032633783e-01
3.234878327471030213e-01,-2.518973062976743310e-02,4.191730011444932957e-01
3.441202527209891726e-01,-5.301978198201018344e-02,3.377544114334299907e-01
2.609621316824510817e-01,-5.706936845715657874e-02,1.478729708762635653e+00
8.923209957604055775e-02,-2.711144104735346144e-02,8.121395729028519916e-01
4.187546136553412235e-01,-1.125668032026186788e-01,8.273300199910651465e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
1.587993526608600381e-01,-1.115145145787261732e-01,9.129871913476350631e-01
2.226023525424020155e-01,-4.019253904644785186e-02,1.332358200537868465e+00
1.948904050599768178e-01,-1.297699080801563432e-01,5.550218833548180575e-01
-3.918460933298117954e-03,-4.478802793205063221e-02,1.535798411134811525e+00
5.077372149641012911e-01,-5.760258438129971931e-02,1.528256262129803922e+00
2.669339779005248103e-01,-5.946238184911767366e-02,9.400985246521745831e-01
1.629309960986762007e-01,-5.418418238745373317e-02,9.756842824900822109e-01
3.928340759441956154e-01,-8.346423526233415213e-02,1.107288826417658800e+00
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
1.900743822795182836e-01,-6.927905814348803148e-02,9.371189906809707093e-01
2.816441486553699636e-01,-5.607807766303275071e-02,1.607635083171872425e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.836092574235655972e-01,-6.198204451757885480e-02,8.391355660326830224e-01
3.624376168392635100e-01,-1.123722594327919433e-02,6.190118870524622396e-01
2.660638209025908418e-01,-5.058456034106027094e-02,3.933032477748468203e-01
2.581949842395119821e-01,-1.631279294091646237e-02,5.648916944220501168e-01
1.962674312807193844e-01,-5.212703236840786347e-02,1.052018252801145470e+00
4.456093968501946279e-01,-7.780263537781617611e-02,9.028770933032633783e-01
2.973542337867025598e-01,-3.061546128869539057e-02,4.820580445175454143e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.609621316824510817e-01,-5.706936845715657874e-02,1.478729708762635653e+00
8.923209957604055775e-02,-2.711144104735346144e-02,8.121395729028519916e-01
4.605244285788649972e-01,-1.297757274889941026e-01,5.896151375205136436e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.394495870848838137e-01,-1.163956836283955854e-01,8.265507827462408308e-01
2.226023525424020155e-01,-4.019253904644785186e-02,1.332358200537868465e+00
1.948904050599768178e-01,-1.297699080801563432e-01,5.550218833548180575e-01
-3.918460933298117954e-03,-4.478802793205063221e-02,1.535798411134811525e+00
4.986658377695855626e-01,-5.761014875734626894e-02,1.508664069839657840e+00
2.325745959826939213e-01,-5.783203504565836983e-02,9.339651389028710282e-01
1.629309960986762007e-01,-5.418418238745373317e-02,9.756842824900822109e-01
3.928340759441956154e-01,-8.346423526233415213e-02,1.107288826417658800e+00
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
1.900743822795182836e-01,-6.927905814348803148e-02,9.371189906809707093e-01
2.816441486553699636e-01,-5.607807766303275071e-02,1.607635083171872425e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.836092574235655972e-01,-6.198204451757885480e-02,8.391355660326830224e-01
3.624376168392635100e-01,-1.123722594327919433e-02,6.190118870524622396e-01
2.660638209025908418e-01,-5.058456034106027094e-02,3.933032477748468203e-01
2.581949842395119821e-01,-1.631279294091646237e-02,5.648916944220501168e-01
1.962674312807193844e-01,-5.212703236840786347e-02,1.052018252801145470e+00
4.456093968501946279e-01,-7.780263537781617611e-02,9.028770933032633783e-01
2.973542337867025598e-01,-3.061546128869539057e-02,4.820580445175454143e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.609621316824510817e-01,-5.706936845715657874e-02,1.478729708762635653e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.394495870848838137e-01,-1.163956836283955854e-01,8.265507827462408308e-01
2.418900000327081079e-01,-4.008518328963661670e-02,1.034438935126631876e+00
1.912556441946189345e-01,-1.209164492764087800e-01,5.503566364547232137e-01
-3.918460933298117954e-03,-4.478802793205063221e-02,1.535798411134811525e+00
4.978533738098076533e-01,-5.914737386517583684e-02,1.489087075947064243e+00
2.325745959826939213e-01,-5.783203504565836983e-02,9.339651389028710282e-01
1.629309960986762007e-01,-5.418418238745373317e-02,9.756842824900822109e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
1.166548989275826148e-01,-4.794604397047275146e-02,7.682401315346292225e-01
2.816441486553699636e-01,-5.607807766303275071e-02,1.607635083171872425e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.836092574235655972e-01,-6.198204451757885480e-02,8.391355660326830224e-01
2.716886948382601363e-01,-3.991932265606558394e-02,5.741648000282197906e-01
2.660638209025908418e-01,-5.058456034106027094e-02,3.933032477748468203e-01
2.405032437086943031e-01,-1.363030724285046666e-02,5.599048111091620150e-01
1.962674312807193844e-01,-5.212703236840786347e-02,1.052018252801145470e+00
6.168716211566788177e-01,-9.776458580053765113e-02,3.602446577131717120e-01
2.973542337867025598e-01,-3.061546128869539057e-02,4.820580445175454143e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.612365676286055316e-01,-5.631254151081208775e-02,1.487049567894667135e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.665534397729210081e-01,-1.071044521870915950e-01,7.026162732303362635e-01
2.418900000327081079e-01,-4.008518328963661670e-02,1.034438935126631876e+00
1.912556441946189345e-01,-1.209164492764087800e-01,5.503566364547232137e-01
1.546763694386573684e-01,-5.303618146898894659e-02,1.308653621105163367e+00
6.910887839752779538e-01,-6.189053484786190273e-02,1.383135663448258779e+00
2.359907721138122527e-01,-3.878706133860800043e-02,7.727956674409595106e-01
1.810226743140645744e-01,-5.517440917823004248e-02,9.643677582642239399e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
6.230462630901709153e-02,-4.624268801714243732e-02,6.276614691215858244e-01
2.991261393741754815e-01,-5.846205571864742517e-02,1.377781026236920336e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.836092574235655972e-01,-6.198204451757885480e-02,8.391355660326830224e-01
2.802453223097050583e-01,-3.987169615218996016e-02,4.419981284851151049e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.049936162498273706e-01,-5.071460929334491857e-02,9.967309582062706674e-01
6.168716211566788177e-01,-9.776458580053765113e-02,3.602446577131717120e-01
2.973542337867025598e-01,-3.061546128869539057e-02,4.820580445175454143e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.612365676286055316e-01,-5.631254151081208775e-02,1.487049567894667135e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.665534397729210081e-01,-1.071044521870915950e-01,7.026162732303362635e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.912556441946189345e-01,-1.209164492764087800e-01,5.503566364547232137e-01
1.546763694386573684e-01,-5.303618146898894659e-02,1.308653621105163367e+00
6.910887839752779538e-01,-6.189053484786190273e-02,1.383135663448258779e+00
2.359907721138122527e-01,-3.878706133860800043e-02,7.727956674409595106e-01
1.810226743140645744e-01,-5.517440917823004248e-02,9.643677582642239399e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.710598585760101931e-01,-7.172406424558094851e-02,5.244351715379609313e-01
6.230462630901709153e-02,-4.624268801714243732e-02,6.276614691215858244e-01
2.881385444529470652e-01,-7.487036558966815580e-02,1.150030888792313633e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.836092574235655972e-01,-6.198204451757885480e-02,8.391355660326830224e-01
2.802453223097050583e-01,-3.987169615218996016e-02,4.419981284851151049e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.549095357529196360e-01,-5.561216797405289097e-02,9.477405786357813167e-01
6.150239326762316772e-01,-9.747848033520004063e-02,3.622459810934004487e-01
2.973542337867025598e-01,-3.061546128869539057e-02,4.820580445175454143e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.612365676286055316e-01,-5.631254151081208775e-02,1.487049567894667135e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.665534397729210081e-01,-1.071044521870915950e-01,7.026162732303362635e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.719854402306216778e-01,-8.224551159499436659e-02,5.435747863476515507e-01
1.546763694386573684e-01,-5.303618146898894659e-02,1.308653621105163367e+00
6.910887839752779538e-01,-6.189053484786190273e-02,1.383135663448258779e+00
2.273758905338019998e-01,-3.928574460915017913e-02,7.869240620704944789e-01
1.810226743140645744e-01,-5.517440917823004248e-02,9.643677582642239399e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.933954910703101771e-01,-6.445385409990096737e-02,5.169406181683969814e-01
6.230462630901709153e-02,-4.624268801714243732e-02,6.276614691215858244e-01
2.748426366175065749e-01,-7.571458979027188840e-02,1.080610579293647344e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.370847770649820385e-01,-6.537995538921080596e-02,4.508203948118969517e-01
2.802453223097050583e-01,-3.987169615218996016e-02,4.419981284851151049e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.549095357529196360e-01,-5.561216797405289097e-02,9.477405786357813167e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.807641738761998629e-01,-2.634976095663602372e-02,5.114623092793398884e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.612365676286055316e-01,-5.631254151081208775e-02,1.487049567894667135e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
2.499940640259602220e-01,-4.044814929589493624e-02,5.960203936785717360e-01
2.665534397729210081e-01,-1.071044521870915950e-01,7.026162732303362635e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.719854402306216778e-01,-8.224551159499436659e-02,5.435747863476515507e-01
1.546763694386573684e-01,-5.303618146898894659e-02,1.308653621105163367e+00
6.910887839752779538e-01,-6.189053484786190273e-02,1.383135663448258779e+00
2.227086014103878964e-01,-4.290560420769043426e-02,7.664190576598928217e-01
1.810226743140645744e-01,-5.517440917823004248e-02,9.643677582642239399e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.764731234708194485e-01,-6.453403435645797825e-02,4.760850680815349456e-01
1.307580905461297460e-02,-3.157355669985052737e-02,6.095955803106261062e-01
2.748426366175065749e-01,-7.571458979027188840e-02,1.080610579293647344e+00
3.959281050781146005e-01,-6.558313115165002871e-02,9.631248626482111774e-01
1.719139567465927665e-01,-5.708614757188499450e-02,4.784021371932706268e-01
2.802453223097050583e-01,-3.987169615218996016e-02,4.419981284851151049e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.549095357529196360e-01,-5.561216797405289097e-02,9.477405786357813167e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.798089551824097465e-01,-2.599409851429163379e-02,4.998819505575644584e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.612365676286055316e-01,-5.631254151081208775e-02,1.487049567894667135e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
1.936429524833592208e-01,-2.552249698404912559e-02,4.231287048843477838e-01
2.211174774638202944e-01,-7.055802297867819206e-02,6.449645969252838507e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.409721984183167076e-01,-7.409310973060265204e-02,4.914176918256825122e-01
1.316760263320561342e-01,-5.232899992857587002e-02,1.270147987156627689e+00
6.910887839752779538e-01,-6.189053484786190273e-02,1.383135663448258779e+00
2.227086014103878964e-01,-4.290560420769043426e-02,7.664190576598928217e-01
2.123833796836255838e-01,-5.536021250444244507e-02,9.573104808092074425e-01
3.380390295249512400e-01,-6.376851524560524231e-02,8.661524701939008475e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.899157930385709236e-01,-6.091442468606720478e-02,4.702792645906564428e-01
1.179165149436819937e-02,-3.309319695022498731e-02,6.176210909738895083e-01
2.748426366175065749e-01,-7.571458979027188840e-02,1.080610579293647344e+00
3.664819986481193670e-01,-6.350109298928560686e-02,9.599124682341491077e-01
1.719139567465927665e-01,-5.708614757188499450e-02,4.784021371932706268e-01
2.802453223097050583e-01,-3.987169615218996016e-02,4.419981284851151049e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.549095357529196360e-01,-5.561216797405289097e-02,9.477405786357813167e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.798089551824097465e-01,-2.599409851429163379e-02,4.998819505575644584e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.280984188497341969e-01,-5.114727830660158875e-02,1.259480077094320860e+00
2.238678324892079408e-02,-2.055518045545024972e-02,5.514054290432499617e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
1.936429524833592208e-01,-2.552249698404912559e-02,4.231287048843477838e-01
2.009810975454242310e-01,-4.883475465267913401e-02,5.742421618082718116e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.409721984183167076e-01,-7.409310973060265204e-02,4.914176918256825122e-01
1.316511367840840496e-01,-5.172183950059624363e-02,1.262041969893095583e+00
4.609139200469341557e-01,-6.144223450499976258e-02,9.638860207241917166e-01
2.768651203713967668e-02,-3.500074192300252351e-02,5.096332979520465933e-01
2.123833796836255838e-01,-5.536021250444244507e-02,9.573104808092074425e-01
2.645699866302932968e-01,-6.761765652843113039e-02,7.264465371789365911e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.899157930385709236e-01,-6.091442468606720478e-02,4.702792645906564428e-01
-5.635592763782226733e-02,-2.552836255642062374e-02,5.022174809490191905e-01
2.748426366175065749e-01,-7.571458979027188840e-02,1.080610579293647344e+00
3.636177503302974734e-01,-6.886600747086339680e-02,6.381163604585354809e-01
1.719139567465927665e-01,-5.708614757188499450e-02,4.784021371932706268e-01
2.791705956401840938e-01,-3.989756636850027433e-02,4.463342433849280533e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.549095357529196360e-01,-5.561216797405289097e-02,9.477405786357813167e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.798089551824097465e-01,-2.599409851429163379e-02,4.998819505575644584e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.386820450055506526e-01,-4.885880980140849122e-02,1.093565655352105592e+00
-1.551769379864899601e-01,4.583951242322165109e-03,5.062843317830040268e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
1.936429524833592208e-01,-2.552249698404912559e-02,4.231287048843477838e-01
1.683691867425463617e-01,-4.367081113691710648e-02,5.700720990887744311e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.409721984183167076e-01,-7.409310973060265204e-02,4.914176918256825122e-01
1.684139017759652135e-01,-4.877515722745229265e-02,1.058762540289619691e+00
4.609139200469341557e-01,-6.144223450499976258e-02,9.638860207241917166e-01
2.768651203713967668e-02,-3.500074192300252351e-02,5.096332979520465933e-01
2.618891409177692697e-01,-6.008878208612554450e-02,8.791731047328859017e-01
2.645699866302932968e-01,-6.761765652843113039e-02,7.264465371789365911e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
1.899157930385709236e-01,-6.091442468606720478e-02,4.702792645906564428e-01
-5.635592763782226733e-02,-2.552836255642062374e-02,5.022174809490191905e-01
2.705189911824100180e-01,-6.460733775553452463e-02,7.544141432634168254e-01
3.636177503302974734e-01,-6.886600747086339680e-02,6.381163604585354809e-01
1.719139567465927665e-01,-5.708614757188499450e-02,4.784021371932706268e-01
2.791705956401840938e-01,-3.989756636850027433e-02,4.463342433849280533e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.770458459029437881e-01,-3.205128622556542572e-02,5.616576347181984064e-01
2.173811986577608990e-01,-5.627866134491801842e-02,7.355185367746328584e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.798089551824097465e-01,-2.599409851429163379e-02,4.998819505575644584e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.386820450055506526e-01,-4.885880980140849122e-02,1.093565655352105592e+00
-1.551769379864899601e-01,4.583951242322165109e-03,5.062843317830040268e-01
4.807097709427977095e-01,-1.347174527660194299e-01,5.714266964347463063e-01
1.936429524833592208e-01,-2.552249698404912559e-02,4.231287048843477838e-01
1.683691867425463617e-01,-4.367081113691710648e-02,5.700720990887744311e-01
1.724119811450878781e-01,-4.246739973013854974e-02,8.770648022552056666e-01
1.409721984183167076e-01,-7.409310973060265204e-02,4.914176918256825122e-01
2.283022777850111651e-01,-5.693907302984632657e-02,8.138093765943332780e-01
4.609139200469341557e-01,-6.144223450499976258e-02,9.638860207241917166e-01
2.768651203713967668e-02,-3.500074192300252351e-02,5.096332979520465933e-01
2.584928700285958891e-01,-5.941992996705208752e-02,8.790930802177056025e-01
4.198094460410034534e-01,-7.889200171053868671e-02,5.539780233902180662e-01
1.293990618318670849e-01,3.215710725859674546e-03,5.285871694317649805e-01
7.360375100609245491e-02,-3.139462181385366257e-02,4.298222220173685826e-01
-5.635592763782226733e-02,-2.552836255642062374e-02,5.022174809490191905e-01
2.748039010574897523e-01,-6.527894314414076082e-02,7.559378416895765618e-01
5.436367527102587971e-01,-9.372012693575251796e-02,4.131479387640178969e-01
1.719139567465927665e-01,-5.708614757188499450e-02,4.784021371932706268e-01
3.110370357548187803e-01,-5.365039986303113406e-02,3.785547911671921506e-01
2.654865262142721005e-01,-5.167915999531402099e-02,3.747409804900894148e-01
2.780072526643714848e-01,-3.195557990740285209e-02,5.587595807834174755e-01
2.173811986577608990e-01,-5.627866134491801842e-02,7.355185367746328584e-01
5.822983667803598440e-01,-9.069284273148615905e-02,3.734554760080655011e-01
1.798089551824097465e-01,-2.599409851429163379e-02,4.998819505575644584e-01
3.603734085907843721e-01,-7.494286047037468368e-02,2.736170474718739865e-01
2.386820450055506526e-01,-4.885880980140849122e-02,1.093565655352105592e+00
-1.402353732512608975e-01,1.766851199190781763e-03,5.050106686449251647e-01
5.224680328238138216e-01,-1.166210199934748226e-01,4.900501009682597386e-01
1.936429524833592208e-01,-2.552249698404912559e-02,4.231287048843477838e-01
