,slope,intercept
0,-0.013930759012489717,0.03824950959419982
1,-0.02217588096273747,0.09134842421384419
2,-0.016069503170093213,0.055080738841223595
3,-0.020506726289768764,0.0745025667847675
4,-0.019815988647300588,0.07161566512574927
5,-0.02322338831661909,0.0906440105383456
6,-0.014324967578583736,0.0398787361398798
7,-0.01676097483056167,0.0530545146681352
8,-0.02228245196048479,0.08097138315444521
9,-0.02341363775955727,0.09467232468792382
10,-0.011685405888409911,0.032579305835692546
11,-0.020550705123716827,0.0709561114340985
12,-0.022086100367035677,0.07630921055329717
13,-0.016859934072214207,0.06037739251014603
14,-0.019471242871284895,0.0630998382559881
15,-0.018478007865440575,0.06241145334858501
16,-0.023103673409031633,0.0901331379122842
17,-0.015381778842424228,0.04818683655921494
18,-0.010657509490903506,0.02080947029624949
19,-0.021610396984806265,0.08105211735873925
20,-0.012794452048832824,0.035938342521951314
21,-0.018960997357718452,0.06892928252320134
22,-0.012762961426379837,0.03594975053208333
23,-0.01596893486365003,0.0483426763304776
24,-0.007782202589094129,0.007524563817761342
25,-0.01843447054113236,0.057621474164670755
26,-0.014205360262087897,0.04283360698849764
27,-0.009911380136167096,0.014075030225071842
28,-0.014708912169047485,0.04001299937081239
29,-0.018624562152555323,0.08495916565282441
30,-0.016658602797859457,0.056086351279431526
31,-0.02571848714007884,0.1002635504539486
32,-0.010675906687268082,0.021186261856735045
33,-0.01951900358815845,0.0717007659997977
34,-0.023809863096695444,0.08959631437608517
35,-0.022630688002199528,0.08195537584167895
36,-0.01107705008709767,0.029625391241473654
37,-0.02312810614928443,0.08320070714714696
38,-0.010448134943662075,0.02218238146008245
39,-0.017430173725851587,0.04760333449991594
40,-0.018272907713020575,0.06506057873619978
41,-0.023580097080211325,0.08884594493834382
42,-0.013477812741533415,0.038533866191662866
43,-0.02257062530817727,0.0829615018784817
44,-0.016714361066959397,0.05888265857884284
45,-0.02200475002596786,0.08459674681971635
46,-0.018897943450325555,0.05906298390955027
47,-0.02103344329603829,0.06453485068251434
48,-0.01246417428323562,0.031893539535887847
49,-0.014120345560361793,0.04995745846336804
50,-0.023882844512779028,0.09242365246067714
51,-0.01906266257561045,0.06007050805723204
52,-0.02041619288369068,0.07588241450099315
53,-0.023152933071376485,0.08122489020698966
54,-0.01771996567200683,0.06278220972862354
55,-0.013477195141190912,0.03792037521434676
56,-0.015343718542077249,0.04001766189800451
57,-0.012217067452789221,0.0330035630349297
58,-0.011261082652263388,0.026343756128047107
59,-0.02149269417424624,0.0642869727972672
60,-0.03147066286034074,0.1295868907205481
61,-0.009974849497588804,0.012896406805579264
62,-0.019068518407864346,0.06211632703969218
63,-0.02116289146891054,0.0742296342483957
64,-0.022889007241524314,0.08427088045157322
65,-0.01458421336258565,0.0409101053425656
66,-0.019538636801476748,0.06463270662186292
67,-0.01686777741237229,0.07161420271410113
68,-0.017248571231059096,0.057086618209836015
69,-0.017168619515081585,0.06051837330732475
70,-0.02264605444944076,0.07583327724592864
71,-0.01669539721614977,0.049421293957864244
72,-0.02328120467078977,0.08016615723122565
73,-0.014342137308536309,0.03396646840294064
74,-0.021101371401072426,0.0823231742602526
75,-0.011315853161037464,0.027453146791202896
76,-0.015970275861012947,0.042396526132566996
77,-0.01712450805729669,0.05298133638976162
78,-0.022054145788844418,0.08411259546892762
79,-0.022590951103919458,0.0785589435311189
