snid,mean0,sigma0,weight0,mean1,sigma1,weight1,mean2,sigma2,weight2
5103,4.177642383637457,0.4220607838031783,0.41173632900283924,1.8778639948054285,0.5011507578983021,0.27203346841282555,3.122406072469093,0.46429728104796897,0.31623020258433543
5550,1.1440098251263593,0.19233817044537166,0.5935116279886076,2.7522236707316865,0.699120624259359,0.10151973912626973,1.7648576431606962,0.334823228223268,0.30496863288512127
5751,7.425619674948687,0.9434631558470534,0.4982084229306077,2.2202578266379023,0.7675303544148525,0.2921541950895611,4.823563223235538,1.0091179877887537,0.20963738197982396
5890,6.517925953755095,0.638844628742459,0.4485997730424215,2.1993397938002026,0.8018008484463762,0.2677575707249134,4.671716683204206,0.8126140816108222,0.28364265623266166
5916,6.899963720110838,0.6295689039495752,0.529823848447421,2.2755625792056526,0.8104352463624881,0.23009799412769305,4.87134174167519,0.850284926675925,0.24007815742488361
5944,5.9955808244172974,0.3871284288133891,0.43069987475172034,6.66385355441349,0.44387675461802806,0.3117568707193058,5.18359715198893,0.5634902567150686,0.2575432545289708
6057,4.845628769566333,0.5222536015301986,0.5279796502108137,6.337559626208641,0.7416920056605729,0.20962710145045327,3.714571514200789,0.715969793286996,0.262393248338737
6406,5.681349039898277,1.1999875759796816,0.26235114064256604,2.2594879833674324,0.6652500002666892,0.3824271345526305,4.128988595122023,0.829321136872515,0.3552217248048039
6422,3.6457255177434287,0.6930774188692825,0.38504406670426156,4.523175388627037,1.2634645267992544,0.20505912750131466,2.233174153800081,0.5179005140632018,0.40989680579441856
6530,1.6921782754149113,0.656067750308004,0.21783149584593542,8.937455552168482,0.8338508836307629,0.4908717955526415,6.920734647110895,1.3155049435826993,0.29129670860141715
6558,7.989793701431284,1.1685600089526862,0.4281743311462935,6.0903029170756895,1.1013941719659273,0.3102065366894757,2.916014401135253,0.9584622707562231,0.2616191321642288
6936,3.354675604376448,0.8843678023288011,0.2548905524708468,6.168196972394823,0.9428615883561731,0.26608630367650205,4.995217096396407,0.6822412705849153,0.4790231438526472
6962,4.428210899036728,1.1812126931746898,0.23482781803979866,2.0480678608743665,0.5687231253530663,0.4861291147811416,8.126950653704005,1.1484176863647602,0.2790430671790567
7147,1.9219895792535135,0.7470362520487305,0.2578327376461096,8.352968591647915,1.4548056220737582,0.26083442800177725,10.180110964576635,0.7442892425098487,0.4813328343521149
7600,8.89344232124208,0.8509421281793351,0.4502069428170269,1.6325314732602878,0.6419153695029051,0.237281218198615,7.219850444650909,1.446775539303603,0.31251183898435253
7876,1.0709721081575037,0.2384318246842298,0.6209433565639688,1.7060636165954133,0.34889872559133994,0.28130667726720215,2.713767666276385,0.6600568574889821,0.09774996616883065
8213,6.612940061467808,1.4327714384208703,0.2958564667712538,1.7543394251543107,0.6641452170823242,0.2588843447665402,8.729354210922383,0.9365563854482442,0.44525918846218965
8254,4.546256349024715,0.4457374360259688,0.48385899426544104,3.7068048172699686,0.46479103427329077,0.3332725194551244,2.432876226720246,0.598609222822582,0.18286848627943314
8555,3.873988028625049,0.5893640531853627,0.35726172615525703,5.156945433100044,0.6101091507507379,0.3875718886883128,2.3339607908745266,0.6563971090780061,0.25516638515642504
8719,5.369991809362118,0.4515249884207568,0.38102126797507097,2.9212985657825814,0.7907836628120994,0.18127912470664917,4.416062257530742,0.4907792032736738,0.4376996073182768
8921,3.317507883127297,0.43065040695494916,0.37498752117624007,4.409870569037087,0.5409621672097855,0.34464472268321655,2.3249018449997143,0.4507514056651665,0.2803677561405435
10028,6.782205635891916,0.7377761459849298,0.2876552807117216,5.045888634596287,0.6072279504161706,0.25250567090278814,6.010879779940516,0.5008746496727374,0.4598390483854916
10805,7.024294707915989,0.5321930554523157,0.15218689979083766,5.08789845807389,0.6277822083726585,0.2368692754231921,6.023060603087389,0.37419665588939366,0.6109438247859715
11172,4.181209639932654,0.3359551789882509,0.27057564789912597,3.923904620358645,0.8421019268526361,0.14565448312117052,4.574780687045193,0.21440721939116286,0.5837698689797007
12860,8.547282729829718,0.7828285504890591,0.2775466158659459,6.223967104855643,0.7657825411576781,0.29520817149489714,7.364685479547561,0.6338790582055812,0.4272452126391573
12898,6.706496156050949,0.5984171426192663,0.5804520705307638,4.988394131272935,0.820400967960723,0.24937777426027039,2.4718918838876505,0.9042362067812073,0.1701701552089555
12950,1.6438145018944346,0.28561448240012804,0.41003069211071547,2.793322454857661,0.5733064575243904,0.15721478055194255,2.1729747434095295,0.2957361319674835,0.43275452733734254
13135,3.929015036391944,0.6386700988742522,0.062101357697597885,9.925212040633806,0.5769835478963773,0.6019572949974855,8.572658514703447,0.8387930498959792,0.335941347304912
13354,4.682184672536771,0.33769092188294847,0.3657425875486645,3.8403861525622025,0.5388691722484867,0.18166596584490305,5.309721492413359,0.3081655130367619,0.4525914466064288
13736,3.6677797996570844,0.6260562619511214,0.4241287866263065,2.1915956170455355,0.5081977077045879,0.3668007418175419,4.589245401073843,1.1584882226510298,0.20907047155614883
13896,2.9379019048418353,0.5749072656561026,0.34065505161025394,1.787154042013538,0.45688411099790366,0.39542147703628305,4.221903487568024,0.909797735892992,0.26392347135346383
14279,8.048570791218715,0.5001455599926108,0.3399540943029144,6.577503324716425,0.7133965680324167,0.21590438543958568,7.313770637925353,0.4408494192087766,0.444141520257506
14284,4.669197603973147,0.7255752665404824,0.20744552575188963,3.3435999181001375,0.5335957350493232,0.23344507462397662,4.3270259590603155,0.34397339328475823,0.5591093996241402
14377,5.985791773618653,0.5165749577861739,0.5092830747247382,6.193720954430891,0.9064804198786359,0.3215633034824732,4.694375467295932,0.8414043169142233,0.1691536217927842
14421,9.449440861571116,0.7277944027784861,0.4732875827066058,1.647927878496825,0.6951154161571391,0.3048314563546654,7.7923714529609915,1.5847454071992302,0.22188096093873003
14437,6.447310732082754,1.461304889369406,0.3174202065727935,1.8182822961547527,0.6925753001632281,0.2436997055447392,8.993090555332223,1.0179051336894869,0.43888008788245053
14784,6.551461381950785,1.112514326801478,0.2568126069873812,2.834943571025772,0.7967520357119761,0.22878602866249853,8.74182175812752,0.7065335006057402,0.5144013643501097
14816,1.8152983120950383,0.7561972859024784,0.2821450472515765,10.167208174776091,0.7801632503998431,0.5009664817840965,8.289293561032716,1.6792767376453444,0.2168884709643185
15129,3.164454694476058,0.7953488370234756,0.22627599470618312,6.1966217893124265,1.2563907542975343,0.09945268698932443,1.643146529618214,0.4598751061234128,0.6742713183044907
15136,5.147189817375999,0.386314200788965,0.5753118925735037,4.31474592536626,0.5582536459367206,0.3901373443563978,7.173730273880517,0.4236416809980665,0.03455076307010312
15234,3.9399775317702006,1.0965203164631754,0.1015659050910173,5.327625695447334,0.4979446340850777,0.32627993289309254,6.134029448518766,0.36698200774772344,0.5721541620158893
15301,2.231417083327459,0.6712556828009392,0.33462099939508194,5.795998213410717,1.0272760240804015,0.3442006393668426,4.255879791817213,0.8311738241271667,0.32117836123807464
15365,2.3033719012537994,0.41813180348835893,0.3950976564852947,8.568930328816974,0.83032232290358,0.42423748592449423,4.648563806299072,1.4769330785519867,0.18066485759018913
15421,4.1345389006038165,0.5255180293834523,0.3493790915528561,2.692651711816335,0.6821816836639976,0.19585390247642187,5.052405334777447,0.5010409878880941,0.4547670059707258
15425,9.130567771742323,0.9182851357208587,0.4598494684842057,1.7076336704987713,0.6847562510181073,0.2217087884887808,6.951581342966246,1.388140205400331,0.31844174302700295
15443,5.895216595411875,0.5704619992307619,0.45144168130880646,3.1161510909689634,0.9087059953604613,0.16687218250645808,4.99680267675635,0.5706580409679081,0.38168613618473013
15461,7.390768682749288,1.214373608518859,0.25926317422797523,2.107692330024814,0.7240043435021015,0.34707867640821694,5.156103034261092,1.1247151316368373,0.3936581493638005
15648,9.310462589670859,0.7707886255700951,0.4706487020696595,1.7030580698171351,0.6849503695295421,0.26384136396692764,7.639292503069851,1.386042511947485,0.2655099339634087
15866,7.571268339538937,1.4981926857138355,0.2511196826726298,9.169074379204451,0.7898084358770731,0.4717982994127075,1.595019266566063,0.6875040365024762,0.2770820179146636
16021,4.233162692530758,0.5240524358719578,0.4681152343964645,3.0811652056116343,0.5581956334220468,0.2828176983024159,4.910854375097866,0.8128797491857777,0.24906706730111516
16069,5.710125253442703,0.44050496490148744,0.4664006222078975,4.9625479747839005,0.5566332059988809,0.359121455753442,6.808101237748943,0.8884721924196939,0.17447792203865534
16073,4.4905042335793395,0.5583310392835925,0.35671939254877905,2.871866743484544,0.807335202102102,0.17877912763398773,5.530414717076726,0.4802685877581498,0.4645014798172389
16116,3.3207696640182385,0.449332500083327,0.38929220010179394,2.29881746423089,0.49801156022118004,0.30015520573637133,4.290563753319818,0.5808464625698907,0.31055259416183645
16163,4.436955640815524,1.34880325361615,0.134270772585718,6.465640491960335,0.742842410798274,0.5892001712418101,7.412101478557431,1.162576062042486,0.27652905617246504
16185,8.777894466324566,0.8563179849327633,0.3012185677373346,7.1260356229840855,0.7330086274109112,0.38199437285935545,5.602147439820467,0.854711760625604,0.3167870594033167
16206,7.161174228101683,1.6057984398688594,0.30277188755022505,9.123839721090087,0.9123511190633523,0.4531286893878047,1.5709421311632155,0.6507049989586705,0.24409942306195898
17168,2.577799757016952,0.4625701770725401,0.3284594943184543,3.944357613362448,0.6243399883525306,0.20486233403449097,1.567281759891683,0.36017961248796376,0.46667817164705455
17186,1.1886623397049219,0.249234001475312,0.5703241634879916,3.252369218838432,0.786488192384589,0.12317264839927529,1.9587959958903927,0.4092828236526032,0.3065031881127287
17206,6.136851200750522,1.578069444297475,0.1921189484177851,2.0547617928875415,0.5394185771196099,0.564742442874051,8.71609450621461,1.00699397713813,0.24313860870815138
17218,4.513047413847787,1.1063186757538142,0.3114525538833525,5.3438864711699035,1.333612549060625,0.44885993417407677,1.8636534555807873,0.6679677159523496,0.23968751194256918
17695,1.9697718012177399,0.5460952686655327,0.2880507257553682,4.5217086460259495,0.6093377623065116,0.3503335376898558,3.2836163893814736,0.5352083606100982,0.36161573655478524
18375,5.373371336004352,1.159740864663247,0.22851448904372307,7.844197212630074,1.022445689514945,0.4960878517181199,2.338501726675077,0.8445354689741325,0.27539765923815396
18602,4.3270602557403315,0.6287856887841948,0.38156995195436844,5.58215942148657,0.6724291325714565,0.37704948596129334,2.608339106873912,0.7418358654844368,0.24138056208433917
18604,8.318937234806373,1.1386930555479207,0.42123081056372946,1.6767193817507289,0.6867378979162712,0.17145447377363682,5.599915510256341,1.3458071812482864,0.4073147156626332
18612,5.898256149959985,0.8868802636518612,0.30339435282607335,2.8886524980693236,1.0663238604907117,0.15464496504658237,7.446775371292725,0.37022815076250126,0.5419606821273415
18650,2.3801295781190728,0.46117181873158924,0.3570492413148668,3.6541911743558266,0.696466497724008,0.18110950655344998,1.4264909167688369,0.3464197473924815,0.46184125213168675
18697,6.394788261992922,0.5092942975093233,0.5133503870299206,2.8551192270961105,0.9076462868419674,0.17109046519962917,5.017981586691976,0.679317522873643,0.31555914777044247
18749,7.30471115707725,1.413833131020284,0.26912020171130097,1.6761721702486478,0.6616973897387728,0.2768186049866685,9.06359112333029,0.810873417070396,0.45406119330202477
18804,5.449922862927773,0.5983760095548737,0.4343681312554587,4.354011400993155,0.6026179058341589,0.3703544029299681,2.7324933310713195,0.7823648229250318,0.19527746581457128
18835,8.008375067321419,1.0916544199029843,0.48282721949475077,1.817447390148268,0.680047230477378,0.2588725729103874,5.2708842237732165,1.5968070196828388,0.2583002075948666
19155,5.236621426796921,0.9198204659895327,0.373350262653307,7.114401875290449,1.1564478439445176,0.3347730903338577,3.3253876933554474,0.9816960724016704,0.29187664701283933
19353,5.103380284748757,0.7047638092394475,0.2748467008109157,6.446063739381014,0.44832790641377307,0.6131429968557303,2.544631285622826,1.022989733972094,0.11201030233335911
19772,8.496874990384573,0.6478780211668355,0.33878467102114346,5.72164928445162,0.9443715046441691,0.24591876096337598,7.038696571744241,0.6568558757329941,0.41529656801548576
19775,8.659351694690063,1.1247751291512096,0.36524843177723565,1.8067300464610536,0.6310903578199608,0.3641762735996796,5.88229362220718,1.8377997928981633,0.270575294623077
19953,1.7264341561193106,0.39189217203968385,0.4239063311757368,3.909616275769257,0.6668105803620256,0.19607548566111171,2.648923698554888,0.4460661920749144,0.3800181831631454
19968,7.8893792434967835,0.5451385307161121,0.6321011075126451,7.1109603925462785,1.6877067987686605,0.13928505227194665,8.686111292513873,0.8402543631082029,0.2286138402154025
19969,4.435696902165379,0.27310105909508,0.5521847644209755,3.088808994127279,0.48197599408975306,0.14154939619617476,3.882515007794105,0.3135002810228172,0.30626583938285024
20048,1.5050606099596766,0.6333774164190077,0.26873241382495994,8.971009907718043,0.858902073277469,0.5074895590522737,7.013624675658236,1.8245789416007656,0.22377802712276207
20064,9.347437714827395,0.7906676803894135,0.6413876146288159,7.970746837607089,1.0546198852570956,0.31788243227477386,3.2431445850022054,1.1659775540838129,0.04072995309640143
20084,5.222029707314347,1.096302450716084,0.42958131450448755,2.1288588017475387,0.9566407883307129,0.2926659948934451,7.605905675811714,1.2764475293707571,0.2777526906020643
20125,9.612140381652091,0.7256142827698562,0.49676385884597146,1.6028515256342202,0.6917066790434969,0.29429505807271855,7.7160827655290785,1.6522943099182503,0.2089410830813027
20528,10.210524559868636,0.6030882417005237,0.48164651831165894,2.298415568537932,0.772214061287008,0.2886657928796456,8.48788224579581,1.2006713614323274,0.22968768880869128
20545,1.776337872311873,0.5991755882218845,0.38087550661822994,5.7550685513014965,0.9366838605786134,0.2836009502376538,3.8316564369593555,0.7845533821803864,0.33552354314411925
20575,7.149837540063234,1.5531103008796265,0.2833210712175188,1.5502347108073873,0.6293912538165712,0.2657645355006872,8.901660632403214,0.8557411298411399,0.4509143932817893
20625,5.828053148930967,0.8146950999116573,0.31121789485371726,1.9904254616059422,0.6939905416209077,0.3237999916426901,4.095350736309918,0.752122386659137,0.3649821135035987
20764,6.5661411600464,0.6809743840562631,0.582756711586781,2.4196713562880574,0.9297910750566261,0.16875346200519956,5.115749004821977,0.8409119493731311,0.24848982640801914
21034,5.680476795663595,0.2798911765872171,0.329082866463533,6.293584236367231,0.2386150687743344,0.453875677418963,4.823487811561111,0.28918053855083414,0.21704145611750122
21487,6.232600034560185,1.1502567903189647,0.37042949304233735,3.4145674589549517,1.2457050991394354,0.11755719966834806,5.905739541004837,0.6601802309578819,0.5120133072893144
21502,10.984605734852048,0.42569007178270885,0.6494459255178435,3.337083911450973,0.4753510902668296,0.11761908834325065,9.883743392780847,0.7740817623399177,0.23293498613890504
22075,9.343307563289377,0.8964468835959556,0.24432851182467097,2.263351225141049,0.9010520867067087,0.2321644653457447,10.563355255270398,0.47480646915183855,0.5235070228295852
