corr,rcorr,slope,intercept
-0.2711168636788095,-0.27085512663202355,-0.018808575370430593,0.05610999308725945
-0.2608878893431333,-0.27027836992722687,-0.020177272742215802,0.05610999308725945
-0.27714996587874274,-0.303685022985451,-0.019141207869166173,0.05610999308725945
-0.28012165869390276,-0.2764304414450583,-0.020849299689352528,0.05610999308725945
-0.2629206769080761,-0.2164477441462022,-0.020017588256078335,0.05610999308725945
-0.3648490245491037,-0.3413551520771723,-0.025691027281360718,0.05610999308725945
-0.1752919912977267,-0.2114039502179801,-0.013324290645744691,0.05610999308725945
-0.22264593878924316,-0.24648432861561426,-0.014742262886690153,0.05610999308725945
-0.2048378511070061,-0.22233970969912528,-0.016074574770268153,0.05610999308725945
-0.20205537397978973,-0.21864168141542883,-0.016282217711427013,0.05610999308725945
-0.1933588558563473,-0.151398635009132,-0.016335671892622944,0.05610999308725945
-0.27042656349274774,-0.2347682512397442,-0.023086320031687604,0.05610999308725945
-0.3214195699644949,-0.27531085490045293,-0.023934353457876797,0.05610999308725945
-0.3520613869684124,-0.32033180473958306,-0.02177461382961062,0.05610999308725945
-0.2861227517715798,-0.27909935482411746,-0.019207078729033798,0.05610999308725945
-0.3838061174084408,-0.3564639159518465,-0.02511941595642112,0.05610999308725945
-0.317269596547603,-0.27968742048391015,-0.02858700170848248,0.05610999308725945
-0.2801936828356746,-0.2159840769913656,-0.019690301089176594,0.05610999308725945
-0.33598349325660604,-0.35744779503649965,-0.02244853415382597,0.05610999308725945
-0.39244016357497835,-0.40419901499001987,-0.027292215017481334,0.05610999308725945
-0.2576938392422581,-0.29649252760798644,-0.0241984453921798,0.05610999308725945
-0.26002419559379386,-0.193026898349458,-0.019475179382452253,0.05610999308725945
-0.21964325639290141,-0.20856540251398067,-0.018870472811710427,0.05610999308725945
-0.24746114004071101,-0.2466765808505465,-0.018413987783564813,0.05610999308725945
-0.25047895249730173,-0.2729359743512901,-0.01774388353937911,0.05610999308725945
-0.28495220188719894,-0.3024749648008776,-0.020263885112137982,0.05610999308725945
-0.2729670031655294,-0.23337724977523455,-0.02286786979413858,0.05610999308725945
-0.3886655361619288,-0.46028012281525127,-0.030070821480981245,0.05610999308725945
-0.28614161473482297,-0.2766453115899825,-0.02304987480889715,0.05610999308725945
-0.3314732933206165,-0.34663643406031064,-0.028099722136130073,0.05610999308725945
-0.3207729613968838,-0.3361756506889981,-0.020266932364658742,0.05610999308725945
-0.17868606290451194,-0.17454806588597183,-0.013620796374935172,0.05610999308725945
-0.17622937792033544,-0.21970472318505407,-0.014249036399824522,0.05610999308725945
-0.3707169742058483,-0.3892711943952819,-0.02859770790035677,0.05610999308725945
-0.21801147352041872,-0.20294485188096195,-0.015078508179138733,0.05610999308725945
-0.3425360694438107,-0.33477334026949235,-0.02620804187970255,0.05610999308725945
-0.19713333252313264,-0.19056154616032706,-0.015777440304653705,0.05610999308725945
-0.3601199297543913,-0.31201972281751306,-0.027532355645936143,0.05610999308725945
-0.3402525476721414,-0.35099038173377584,-0.024974014462736824,0.05610999308725945
-0.30489000127157506,-0.32277453901872194,-0.024121071050243068,0.05610999308725945
-0.2741956599992645,-0.25274948968340577,-0.018538745788371096,0.05610999308725945
-0.31386645152340403,-0.26422807900435963,-0.02560679235581032,0.05610999308725945
-0.4502221971735553,-0.48588359692622607,-0.03163266260054618,0.05610999308725945
-0.305524160999449,-0.2876149979361157,-0.01989728980085922,0.05610999308725945
-0.4313249722279085,-0.4116855431973808,-0.03151529130037103,0.05610999308725945
-0.36781569529335006,-0.38348100943732294,-0.026799131482177753,0.05610999308725945
-0.24206327698265265,-0.2346099258698,-0.017317125378827347,0.05610999308725945
-0.4491819444608053,-0.42866028464639727,-0.03434684214283455,0.05610999308725945
-0.2738436104931165,-0.3055736184697853,-0.017601366993064468,0.05610999308725945
-0.2805890681065201,-0.31527670185636497,-0.021786202480179987,0.05610999308725945
-0.2891809389504423,-0.25252331058348554,-0.024255629772413537,0.05610999308725945
-0.3299883642219617,-0.3500178116041187,-0.028721261772515112,0.05610999308725945
-0.22746879503326226,-0.27031229679221497,-0.017521481995248105,0.05610999308725945
-0.21877228009117589,-0.2357521303243974,-0.016607739914221455,0.05610999308725945
-0.26810947884414005,-0.2255514529179931,-0.018602274917926605,0.05610999308725945
-0.20045804064921288,-0.2618645074101928,-0.014565277687748656,0.05610999308725945
-0.33539228176423264,-0.3316633776455887,-0.025264242151923546,0.05610999308725945
-0.3168155799078051,-0.32998965230617866,-0.02169790415976722,0.05610999308725945
-0.2924265386689755,-0.2634590700646307,-0.020648749377510225,0.05610999308725945
-0.2596431762688032,-0.2500579583943546,-0.01951147770793485,0.05610999308725945
-0.203776113741486,-0.31428151381671576,-0.0166481287414701,0.05610999308725945
-0.2274359822217831,-0.26461258347422406,-0.016351517753076906,0.05610999308725945
-0.23741528795556577,-0.23647590344414224,-0.020753291942572284,0.05610999308725945
-0.29130169284569457,-0.33608517904903,-0.019276097919104965,0.05610999308725945
-0.37798541510019334,-0.33645837456389843,-0.027034231025079195,0.05610999308725945
-0.3436227427168406,-0.3343549089346399,-0.025611077157675907,0.05610999308725945
-0.29382711578854115,-0.32063714652447545,-0.01947625821414283,0.05610999308725945
-0.19030085642908406,-0.13997659046315825,-0.014425515107254067,0.05610999308725945
-0.41692098324664156,-0.4269413234870032,-0.02928758549471329,0.05610999308725945
-0.2862272078132268,-0.29367659781397903,-0.021728861184779714,0.05610999308725945
-0.30581852005137133,-0.30403560059032747,-0.023660144450220674,0.05610999308725945
-0.18732982324138964,-0.16753651378844336,-0.012833441272853316,0.05610999308725945
-0.24692585180095827,-0.2937444515439551,-0.018795018842553357,0.05610999308725945
-0.3459238382981647,-0.32108950472431597,-0.02453135169146539,0.05610999308725945
-0.2714853076088297,-0.20283176233100178,-0.020057038987330477,0.05610999308725945
-0.2689930059732665,-0.25470593889771614,-0.018088809269380043,0.05610999308725945
-0.2557110051722364,-0.19360365505425473,-0.015787753933129853,0.05610999308725945
-0.30258399861987456,-0.3143267496366998,-0.02259771130238485,0.05610999308725945
-0.24552963000986766,-0.24246964959202946,-0.01768300087426855,0.05610999308725945
-0.19808448047948626,-0.20602088763987764,-0.01603014787011165,0.05610999308725945
-0.13147627356926794,-0.28324974130765446,-0.010128513598060449,0.05610999308725945
-0.37240352063377946,-0.3062295378595541,-0.022892098761350933,0.05610999308725945
-0.17327731790966158,-0.18198935827334872,-0.013856111351612363,0.05610999308725945
-0.3253151881225864,-0.3241881583932237,-0.023247310904099015,0.05610999308725945
-0.2157266919634893,-0.22578894097290939,-0.01734189870461328,0.05610999308725945
-0.21199506447536137,-0.24240179586205338,-0.015385433843243188,0.05610999308725945
-0.38991100530872425,-0.44353156046615516,-0.02789958806772696,0.05610999308725945
-0.2676521765191501,-0.3132637078670745,-0.021066669873078456,0.05610999308725945
-0.14495434885361905,-0.17839311058461643,-0.01016012593355121,0.05610999308725945
-0.23276739996585274,-0.21716020831095106,-0.016611167806737926,0.05610999308725945
-0.21872498784336497,-0.22601512007282967,-0.01564014600120053,0.05610999308725945
-0.3675464388367673,-0.3474732967300157,-0.026940678354138877,0.05610999308725945
-0.43382246803770974,-0.4735229091155832,-0.032677017670579234,0.05610999308725945
-0.3430118376523676,-0.3637921187892633,-0.024777934059929313,0.05610999308725945
-0.27349943619279765,-0.25108707329899177,-0.021928444405168376,0.05610999308725945
-0.27723963956182,-0.28455027113219605,-0.024378842908842985,0.05610999308725945
-0.3259670688394377,-0.3740606499256436,-0.024932655707671388,0.05610999308725945
-0.2313729269460725,-0.1586702930715687,-0.017328906582643196,0.05610999308725945
-0.2520625730542138,-0.2303464498363029,-0.016758229399779983,0.05610999308725945
-0.25110842091626956,-0.22365154847866284,-0.020009320841493553,0.05610999308725945
-0.23105450713614661,-0.2324386065105654,-0.017835235981381974,0.05610999308725945
-0.14801083757239367,-0.14213660086739685,-0.01043802582239172,0.05610999308725945
-0.23252562301411794,-0.2691700923376176,-0.017364742120444778,0.05610999308725945
-0.18291815367747127,-0.1983421071975844,-0.013025696086395517,0.05610999308725945
-0.16338702763535184,-0.1732136091964422,-0.012980435346554686,0.05610999308725945
-0.14614823530057142,-0.12392918332381496,-0.010509336748154033,0.05610999308725945
-0.14262441624041125,-0.10688658814482249,-0.011856161149292556,0.05610999308725945
-0.19432374556242468,-0.19271024760956965,-0.01315993607025809,0.05610999308725945
-0.235333133400868,-0.2493341852746097,-0.01806598501866601,0.05610999308725945
-0.20273153958793896,-0.1343673487851355,-0.01618251504492881,0.05610999308725945
-0.30661866878698985,-0.311974486997529,-0.020936477805270415,0.05610999308725945
-0.3346215466427634,-0.33669586261881473,-0.022494727152995747,0.05610999308725945
-0.30825475815272857,-0.30573194383972946,-0.02232156393216727,0.05610999308725945
-0.2564628131485028,-0.26135560443537215,-0.021299291052303198,0.05610999308725945
-0.33325161876636844,-0.31545764513630126,-0.025980430734679382,0.05610999308725945
-0.21312535212657369,-0.24847470469491267,-0.017483743904192817,0.05610999308725945
-0.13486066465851493,-0.12997947424668224,-0.01060737377657531,0.05610999308725945
-0.32106494800189034,-0.34904524147446153,-0.027186503019815057,0.05610999308725945
-0.23429468615309887,-0.2585283656863688,-0.017168885259607965,0.05610999308725945
-0.27970569794188094,-0.263753102894527,-0.019352806413528104,0.05610999308725945
-0.23245145215476143,-0.2614008402553562,-0.018369066403334983,0.05610999308725945
-0.3775338486372181,-0.34052959836246327,-0.026484587237176723,0.05610999308725945
-0.2669032784470453,-0.28006061599877863,-0.018869400866278824,0.05610999308725945
-0.19473107856797842,-0.2344402915448598,-0.016626978399964343,0.05610999308725945
-0.1563580807861235,-0.18965682976064596,-0.010338622702812146,0.05610999308725945
-0.18771751483851654,-0.12530887583332861,-0.013546753082581423,0.05610999308725945
-0.27132661133393093,-0.3090680855635535,-0.021986948660153285,0.05610999308725945
-0.27908877818798267,-0.26109549847046387,-0.023567275518896,0.05610999308725945
-0.29863923282481175,-0.30019055589168286,-0.02292299642716741,0.05610999308725945
-0.24752445096765507,-0.2450820181961086,-0.018418871745652238,0.05610999308725945
-0.3119479873462595,-0.336119105914018,-0.02320752922746511,0.05610999308725945
-0.19085901256136506,-0.15969940797620594,-0.013995150655346782,0.05610999308725945
-0.23740970593059554,-0.20794340998919997,-0.018117471328458236,0.05610999308725945
-0.20895267181496113,-0.2007735325217273,-0.015528610739644445,0.05610999308725945
-0.21920137361474315,-0.22589072156787351,-0.01695800181836976,0.05610999308725945
-0.2649042403471515,-0.2613895313003602,-0.018560133383196203,0.05610999308725945
-0.20256991655605605,-0.20603219659487365,-0.016896874161025113,0.05610999308725945
-0.3496009320850359,-0.3381999536332845,-0.022701853805240507,0.05610999308725945
-0.3119358257126283,-0.2902160575851988,-0.02184930803324657,0.05610999308725945
-0.3486666155399555,-0.37737417373947557,-0.022935476578476343,0.05610999308725945
-0.18188019832979616,-0.14897851863998507,-0.01266158990854711,0.05610999308725945
-0.32712260212008254,-0.29304329633420223,-0.02380971663189151,0.05610999308725945
-0.27487186906763034,-0.23362604678514684,-0.01993510039568644,0.05610999308725945
-0.27784252197867343,-0.21852859186546866,-0.023647105777815876,0.05610999308725945
-0.2309055726894062,-0.28082962493850755,-0.01622714807216665,0.05610999308725945
-0.27429807347278357,-0.30223747674596135,-0.020069030012934447,0.05610999308725945
-0.3732784836798399,-0.35655438759181457,-0.031032627365496057,0.05610999308725945
-0.3464852327880841,-0.3206597644344674,-0.02045328418189005,0.05610999308725945
-0.3559977921370731,-0.37979429010862253,-0.02564821332364183,0.05610999308725945
-0.17446933389007666,-0.1776919553748636,-0.013230447721058117,0.05610999308725945
-0.2746304098496117,-0.21673046802110252,-0.02018114308386617,0.05610999308725945
-0.21239352579317533,-0.22141237538945213,-0.016546744842367206,0.05610999308725945
-0.35564167754657494,-0.39657677932270674,-0.02714819511008676,0.05610999308725945
-0.2293298863549337,-0.17988589264409025,-0.01781344057274881,0.05610999308725945
-0.31618046044898646,-0.27181638780668477,-0.028799816249774852,0.05610999308725945
-0.27760822817416614,-0.25306614042329423,-0.022625787415778073,0.05610999308725945
-0.14931408898118353,-0.10699967769478262,-0.008916051007780257,0.05610999308725945
-0.17706912302510497,-0.20208537130126494,-0.013775130535993095,0.05610999308725945
-0.30990431316077205,-0.3112280959677921,-0.02516898289508949,0.05610999308725945
-0.25353249780928483,-0.2583926582264166,-0.01800391754608512,0.05610999308725945
-0.1918098948227533,-0.2390204183182453,-0.01291957709308372,0.05610999308725945
-0.2985292656962218,-0.32416554048323165,-0.01910486400266829,0.05610999308725945
-0.28841884489466973,-0.34538114005575316,-0.02157385093904397,0.05610999308725945
-0.0833152270101265,-0.12573861612317713,-0.005501235398925294,0.05610999308725945
-0.21133811350277995,-0.1979236758627319,-0.015809123829419562,0.05610999308725945
-0.21634894651060765,-0.2155543367015171,-0.016433123871370046,0.05610999308725945
-0.32779723011208894,-0.2977704395225359,-0.023415027859872286,0.05610999308725945
-0.15936026168286255,-0.15880600053152089,-0.012757871947469617,0.05610999308725945
-0.18215535476480083,-0.18785870591627982,-0.013099430080640653,0.05610999308725945
-0.40545047131618905,-0.3950161435332568,-0.03131653995630622,0.05610999308725945
-0.31563500919924536,-0.2596705701409662,-0.025113057827470395,0.05610999308725945
-0.2814905682708158,-0.25909381343616944,-0.02593026400094178,0.05610999308725945
-0.236457902150866,-0.25419703592289555,-0.016903767914259054,0.05610999308725945
-0.25945703330202197,-0.3167807928708348,-0.02091480127295443,0.05610999308725945
-0.3619719480913513,-0.3617225800249928,-0.03290451067751366,0.05610999308725945
-0.1868064717770718,-0.19689456095809466,-0.016189953339327667,0.05610999308725945
-0.21180795486488177,-0.28054690106360725,-0.016842201819059096,0.05610999308725945
-0.32950426895230206,-0.35111478023873205,-0.023430041607194325,0.05610999308725945
-0.14184795323879051,-0.13187937868601252,-0.010805964038648263,0.05610999308725945
-0.08163153469924433,-0.09845010771779633,-0.0065396133468923435,0.05610999308725945
-0.22682392505904098,-0.29602886045314986,-0.017617806359342784,0.05610999308725945
-0.3472310125912364,-0.3742868290255638,-0.021974909112791086,0.05610999308725945
-0.1298160974931516,-0.11609207751157755,-0.009117245032902201,0.05610999308725945
-0.26897769055515675,-0.29409502914883157,-0.027426739280350953,0.05610999308725945
-0.22746064741210584,-0.22434139473341966,-0.01507629610025765,0.05610999308725945
-0.21270928046825943,-0.24669919876053853,-0.015442610725366467,0.05610999308725945
-0.2222829689421959,-0.23096844236108363,-0.016267612666125298,0.05610999308725945
-0.26653623313005265,-0.2859978173716858,-0.021203142659806006,0.05610999308725945
-0.3285720655979257,-0.31368213920192706,-0.029465249234713144,0.05610999308725945
-0.2643321803327162,-0.25160728522880843,-0.018086616739900824,0.05610999308725945
-0.2816038909489983,-0.35550265477718535,-0.023345569230150152,0.05610999308725945
-0.3148446538787924,-0.3177194361355039,-0.02386966677093913,0.05610999308725945
-0.2906802581938308,-0.2826616756478618,-0.02365609112020136,0.05610999308725945
-0.31878991875835294,-0.2989352618871253,-0.022997358890026395,0.05610999308725945
-0.23848107320105752,-0.28514964574698476,-0.01779510071011883,0.05610999308725945
-0.23842041375657622,-0.27199733108662094,-0.020538343524260982,0.05610999308725945
-0.2151282092972517,-0.12996816529168623,-0.015374616470817929,0.05610999308725945
-0.3596876128205471,-0.33306568806509435,-0.02704385438161705,0.05610999308725945
-0.2009163517351074,-0.2691474744276255,-0.016325572549051447,0.05610999308725945
-0.18573720476629937,-0.20937964727369365,-0.01366652271801569,0.05610999308725945
-0.3125148134089189,-0.30958829749337013,-0.02457331143890899,0.05610999308725945
-0.42910609962126856,-0.425143199642637,-0.03547763047066393,0.05610999308725945
-0.328248495715269,-0.2712961758768681,-0.02366561239172613,0.05610999308725945
-0.26836927632002755,-0.26801657892802416,-0.017620586076088254,0.05610999308725945
-0.3482882245267932,-0.30124228870631214,-0.028369727058491154,0.05610999308725945
-0.19535248784011025,-0.2700521908273066,-0.014542857426849878,0.05610999308725945
-0.27926798692904264,-0.24698192263543886,-0.020164051484203985,0.05610999308725945
-0.24069777549289967,-0.2703236057472109,-0.01570479481719616,0.05610999308725945
-0.24859211102636658,-0.2072987995544272,-0.020125651750665465,0.05610999308725945
-0.32467651563731514,-0.29617587686809804,-0.020656808014015652,0.05610999308725945
-0.43210303026383384,-0.4276537876517521,-0.0348476006159057,0.05610999308725945
-0.2483521298309681,-0.2339313885700392,-0.016342484361641856,0.05610999308725945
-0.37946049148986116,-0.36453850981900016,-0.025815790951322498,0.05610999308725945
-0.226411019858567,-0.2619775969601529,-0.018771129968504066,0.05610999308725945
-0.2944051876032727,-0.26544944614392907,-0.024673851556180567,0.05610999308725945
-0.35111661676575256,-0.34004331329763476,-0.02804578443000504,0.05610999308725945
-0.24740229419481405,-0.29349565453404275,-0.02046285137793543,0.05610999308725945
-0.34828326009746646,-0.3817507393229328,-0.027495566963029572,0.05610999308725945
-0.27656619680630984,-0.28258251296288966,-0.02340901709443661,0.05610999308725945
-0.5099980838097538,-0.4859401417012061,-0.03384610855561899,0.05610999308725945
-0.248485499891334,-0.24193812870721682,-0.019017430571170005,0.05610999308725945
-0.3100423846147353,-0.2632102730547184,-0.023234519964632005,0.05610999308725945
-0.25665585101826616,-0.2414292257323962,-0.02331330097548624,0.05610999308725945
-0.28287532629692297,-0.2390882720482214,-0.016526815901357506,0.05610999308725945
-0.19133187055446474,-0.28447110844722395,-0.014015581055969156,0.05610999308725945
-0.3541942776616604,-0.3797377453336424,-0.027793911645098417,0.05610999308725945
-0.39209591169698815,-0.4160621087808381,-0.03082739851341085,0.05610999308725945
-0.27368007133483896,-0.2655399177838972,-0.023458337960880253,0.05610999308725945
-0.3072547718148998,-0.312845276532222,-0.021716866654095376,0.05610999308725945
-0.4112394759304431,-0.35511815030732086,-0.03240450765595594,0.05610999308725945
-0.14730386641556042,-0.16261711836517748,-0.011617414197915583,0.05610999308725945
-0.2877484221344086,-0.2372675302938632,-0.02311562585587979,0.05610999308725945
-0.2691598668551674,-0.2937444515439551,-0.020246756956157217,0.05610999308725945
-0.1726948675934877,-0.17048815104240292,-0.014136331268655851,0.05610999308725945
-0.19922502011666907,-0.19282333715952976,-0.01613070160448639,0.05610999308725945
-0.2642638859592467,-0.28982024416033836,-0.01970024445278243,0.05610999308725945
-0.2550279823794116,-0.2777988249995759,-0.021801051702905725,0.05610999308725945
-0.2636528954539334,-0.2478300942601399,-0.021146903410491878,0.05610999308725945
-0.3377589321028819,-0.27721075933978323,-0.02588763586785735,0.05610999308725945
-0.3072374553944984,-0.31475648992654837,-0.02400579247635513,0.05610999308725945
-0.24601253639424553,-0.22842392748698057,-0.01845813679777714,0.05610999308725945
-0.3254783639096794,-0.32534167180281703,-0.023321883341183233,0.05610999308725945
-0.3519091355900563,-0.35494851598238064,-0.02514532667307062,0.05610999308725945
-0.18304235245327535,-0.1290295220270171,-0.014845443449932626,0.05610999308725945
-0.24335250667532715,-0.24734380919531132,-0.02001070535943473,0.05610999308725945
-0.17943549543972862,-0.1612374258556638,-0.01499819198721915,0.05610999308725945
-0.3014927553240476,-0.32931111500641785,-0.02239360108413749,0.05610999308725945
-0.26245036262563476,-0.26793741624305206,-0.019067885465182885,0.05610999308725945
-0.16649488396499945,-0.151387326054136,-0.013636616573536955,0.05610999308725945
-0.2808885970579938,-0.2773803936647234,-0.021753958642572454,0.05610999308725945
-0.2880414858467008,-0.2406941436576553,-0.018868881619752365,0.05610999308725945
-0.30888460705754317,-0.3030856483706623,-0.02194558106727888,0.05610999308725945
-0.14843174956691996,-0.1240535818287711,-0.010638405495317667,0.05610999308725945
-0.08838500725617653,-0.05962646521648167,-0.008173565032355126,0.05610999308725945
-0.3413684372485781,-0.2909285217499477,-0.03192567998040684,0.05610999308725945
-0.363136284361466,-0.33769105065846394,-0.02803497832594572,0.05610999308725945
-0.29259540967427683,-0.25320184788324634,-0.022246431220983045,0.05610999308725945
-0.3083279955598076,-0.32255966887379767,-0.021191951108347516,0.05610999308725945
-0.3341279096257349,-0.3647873068289125,-0.024761569516605554,0.05610999308725945
-0.2857389185251458,-0.28837269792084863,-0.02121377906702014,0.05610999308725945
-0.1855056470237801,-0.24122566454246797,-0.014547540141262926,0.05610999308725945
-0.2191276861133489,-0.21778220083573177,-0.01816293829053519,0.05610999308725945
-0.30342835268257845,-0.31856760776020493,-0.022956750093973386,0.05610999308725945
-0.29941619947411746,-0.3418527460969969,-0.019387061680782778,0.05610999308725945
-0.2429214928226833,-0.2424922675020215,-0.02001042666690126,0.05610999308725945
-0.26537890728671576,-0.29231952321445737,-0.017591961103558342,0.05610999308725945
-0.23221144368635527,-0.24882528229978906,-0.018304981409466427,0.05610999308725945
-0.17050366665057465,-0.16745735110347132,-0.013613440822259184,0.05610999308725945
-0.29152884765315756,-0.30670451396938664,-0.022067809423284887,0.05610999308725945
-0.17369493795392546,-0.15396576779322704,-0.012761644005617277,0.05610999308725945
-0.37670201392927705,-0.36825915601268866,-0.025592598420454034,0.05610999308725945
-0.23859550456196185,-0.22411521563349937,-0.019233478690750844,0.05610999308725945
-0.19490278416629225,-0.21477401880679217,-0.01734230228790029,0.05610999308725945
-0.31328382287623807,-0.27554834295536923,-0.021579463141823383,0.05610999308725945
-0.3047418407772049,-0.2901934396752068,-0.028760268092878283,0.05610999308725945
-0.22602113662865486,-0.19983488925705822,-0.014894232729599922,0.05610999308725945
-0.3189493170799517,-0.32177935097907284,-0.02295097660522815,0.05610999308725945
-0.21564539779431854,-0.1997557265720861,-0.016521533936817812,0.05610999308725945
-0.2768698963487679,-0.2801058518187627,-0.018916615800915804,0.05610999308725945
-0.23943932279706767,-0.2787713951292331,-0.017093829113900953,0.05610999308725945
-0.2124781109580281,-0.19814985496265217,-0.018002023506808257,0.05610999308725945
-0.27926367654964074,-0.28103318612843575,-0.02267616160340558,0.05610999308725945
-0.26217327728655526,-0.31448507500664397,-0.019192252813513232,0.05610999308725945
-0.18551447837512056,-0.2287066513618809,-0.013389354720279405,0.05610999308725945
-0.39981101611617004,-0.394360224143488,-0.029616102751061472,0.05610999308725945
-0.27254225222890904,-0.2809879503084518,-0.021806317545428878,0.05610999308725945
-0.3896651816919764,-0.4202011863093791,-0.029032185871905713,0.05610999308725945
-0.2560988562463442,-0.26633154463361813,-0.020756802692979942,0.05610999308725945
-0.3356569553034975,-0.34422762664615975,-0.023920085792193176,0.05610999308725945
-0.3263132290219881,-0.3198342107197585,-0.025436456422428515,0.05610999308725945
-0.38522456480996387,-0.3972440076674715,-0.028337213216538377,0.05610999308725945
-0.2143820172356955,-0.24603197041577374,-0.017090891972404855,0.05610999308725945
-0.2541708512427345,-0.26466912824920413,-0.022022653225190335,0.05610999308725945
-0.1052277483368448,-0.14511085603134843,-0.007448884416151643,0.05610999308725945
-0.20175467825639284,-0.21683224861606662,-0.016812875119755294,0.05610999308725945
-0.19577959969816525,-0.2132020740623463,-0.015560799518572884,0.05610999308725945
-0.42135583451402536,-0.40599713883438604,-0.030664495518373143,0.05610999308725945
-0.31258119475536855,-0.30484984535004045,-0.026964814876363964,0.05610999308725945
-0.38182826798870945,-0.38268938258760204,-0.028719704627923413,0.05610999308725945
-0.31136181466430296,-0.31345596010200677,-0.023517663039954,0.05610999308725945
-0.31843668075747633,-0.3489547698344934,-0.027487764062127693,0.05610999308725945
