slope,intercept
-0.03801574867274336,0.17520134123698977
-0.025508639639842297,0.0944699125352701
-0.03028801322939886,0.11987584655973532
-0.03129911249222655,0.1326732334504884
-0.03996366699210299,0.20820936449102975
-0.0270856974129735,0.09727976786466905
-0.028863675236823528,0.12012460344043333
-0.033460912430942555,0.15831113268568633
-0.06394759899049812,0.3202081973669152
-0.06590610732249837,0.3190572958436514
-0.04538357347802973,0.22632989294790118
-0.04478845396090737,0.18458266365621262
-0.055333994505245024,0.2449869838958882
-0.02061378100595297,0.091990342674454
-0.03690585810819428,0.16490170838407775
-0.05237203697189644,0.2264950898810245
-0.0568675885724192,0.2848316075285875
-0.05834187682007767,0.2599857723236705
-0.05271032252969146,0.2530155004084172
-0.03576569843133805,0.14610446252516873
-0.04219150477432953,0.1956683992438928
-0.04492202314429751,0.22152778047010882
-0.042896223311362496,0.20301018981455207
-0.05101866100421022,0.21074977388173374
-0.04182705559231775,0.17344073615564454
-0.05195187019510267,0.24208477254754923
-0.028222294600665193,0.12253337788948705
-0.041794390429115244,0.17143265795542326
-0.04846793927214057,0.2256866271743372
-0.026826826160698737,0.10255900237696296
-0.03540356860141357,0.12660707145580824
-0.045738739498843765,0.20589030246239737
-0.04802732083685017,0.20367296343400856
-0.03762119123506484,0.1401421034375769
-0.04773576177092194,0.20469266374565892
-0.057954823425016525,0.29985506651349303
-0.02934102824101318,0.14184309264013578
-0.020401103844500976,0.04256487692774297
-0.021602743671889663,0.06321177436294914
-0.02829330514383173,0.1133972639045742
-0.03424271254503687,0.15872500372299714
-0.026362659624055384,0.11142551496650915
-0.03717738182802706,0.181065374904819
-0.03803786023140015,0.17306267783170487
-0.03717816522180967,0.15008913747941277
-0.04159138803201359,0.19247906425364325
-0.03476766646495231,0.14715987028500976
-0.05255295238199868,0.22399946155330164
-0.049749589403110604,0.226075274803434
-0.04481405484348146,0.18805826689156183
-0.06288917570071198,0.28941107139462025
-0.05869929681708904,0.2612321821413709
-0.04435295917549038,0.1840980854725842
-0.03242835765247554,0.11157180701027385
-0.047065854510568786,0.1782310267007446
-0.04037154964222553,0.15240146768850424
-0.021327306413175588,0.06071494499808647
-0.015425379167243564,0.03490997269063941
-0.024767516516018107,0.09150234680416965
-0.028992198760045648,0.10510153369289489
-0.02936041835490038,0.10406294469105473
-0.044637741542841676,0.17449437724087447
-0.040937505694042226,0.19361395948895394
-0.03732959247244358,0.16565932987713175
-0.02766858682590757,0.06929126629793217
-0.03954625978713338,0.1498579946619046
-0.04299823666900401,0.18872388730442693
-0.036324415126440794,0.13647183299844534
-0.03872132480109286,0.14902258169226532
-0.04416927535367806,0.19323005168129037
-0.03862963619628313,0.1702328854962299
-0.040392875009179346,0.18627800462144492
-0.03966935823011206,0.18850137047739315
-0.03464630717313547,0.1369885194971158
-0.04063952282321967,0.17918708461693011
-0.04669326785986197,0.20571939830548033
-0.05487418528675571,0.25342884669243754
-0.054531119223103455,0.24343253308931592
-0.06115249893320647,0.2936814823880663
-0.05652470772525703,0.26502886239537754
-0.05496675194899813,0.2432444320841025
-0.052523834643367476,0.2468321353222515
-0.04190408912487719,0.1759435531365254
-0.03767101826867175,0.1719476590387208
-0.05748986667997007,0.2817076341286066
-0.04525920043334285,0.20428984141523765
-0.05572609182432623,0.23380452080350214
-0.04301130940192777,0.1667732986000684
-0.03540882487823783,0.1583271122064289
-0.026947635357342233,0.11532923641205928
-0.04325456178940372,0.19655624720905626
-0.04881545807928842,0.2374060458253392
-0.03342723192725097,0.1368146319274988
-0.04851467360475803,0.21650992610461217
-0.052202090488411,0.24213991853609076
-0.0561755907659236,0.27425395993824836
-0.05481404551767701,0.26813850735759365
-0.040620557687657155,0.17567983422129912
-0.05051686553397217,0.24690538007908494
-0.05283641262466884,0.23255284979907798
-0.05515786617715597,0.2376102956802109
-0.05387823407133955,0.21604780916658856
-0.057043794915295494,0.2664304579296486
-0.041258130917594074,0.19816023422639717
-0.02466715032764283,0.13504648549780382
-0.032905880637544335,0.1611493111674463
-0.036415106557221306,0.17155990348388134
-0.03828910602577412,0.15173651755178746
-0.03624224593410147,0.1399804785123576
-0.031465689665541044,0.11425463510119038
-0.03737452606964246,0.14213965850888316
-0.0331606036803105,0.1485235768862435
-0.02593517965750286,0.06820402418523286
-0.04412733026667891,0.19010714659991018
-0.04850016223156701,0.2138607639647309
-0.04375796396500744,0.19313925728807735
-0.06142764757367061,0.2819529901818577
-0.05297434999816594,0.2232384793822161
-0.054784318257890416,0.24595335573078014
-0.04402104350126242,0.20322102629973976
-0.05163129185711149,0.22793798141026614
-0.06199837142198545,0.28400243084334187
-0.060699849356024835,0.2639359783925118
-0.05816773539367984,0.24702726980972525
-0.06447388555068538,0.2896345083433186
-0.03786794965424019,0.1533366287189485
-0.05225134135401813,0.20062494442030712
-0.07045402327988406,0.29995144192077905
-0.07490167053015173,0.3161751501369449
-0.07648567403965832,0.3462928704296989
-0.06552637215228149,0.30193041579567326
-0.057882877262476505,0.25066902569123245
-0.05339999746479515,0.2437239376071221
-0.04105521840331602,0.1658118468779134
-0.036687724892603864,0.14510909689891596
-0.049906475336967966,0.22931904565329345
-0.04952313156275495,0.2171558661160349
-0.03364193347722927,0.1141706219361749
-0.03401108008733246,0.14026963259380953
-0.04411064983881078,0.19921543850054813
-0.04512531200615266,0.19684664962906714
-0.03923858505301572,0.1789594080113397
-0.041604042904033654,0.16418759852031856
-0.053403646653216626,0.25337661320553634
-0.049774885969443614,0.2324512810651985
-0.056213792916920656,0.2571069382917276
-0.04432173332783537,0.2001151941785889
-0.06127002629203505,0.2985919401586567
-0.027416942149183242,0.09438182914851632
-0.049506453004305895,0.2087986770636447
-0.03371104356561823,0.14266413971284855
-0.025698058458954908,0.11656199625010528
-0.041183815841855376,0.1801001250830282
-0.050248642719326525,0.2289865651547452
-0.06332483312403103,0.27757403101476685
-0.06234649324817738,0.29133903113794346
-0.052667445091422495,0.25236182014154473
-0.055462738230869585,0.2337148473674102
-0.037440806668001564,0.15651410158558954
-0.039092614416552096,0.1883979939348329
-0.06119236522962654,0.3106357778717586
-0.046307662967300045,0.24959939806260753
-0.04761425997711133,0.25413444416675957
-0.044858866686344555,0.16985435616552952
-0.04628537222418354,0.21929210308056005
-0.0551454649040017,0.251101681251707
-0.06132759855522934,0.29292794990519255
-0.05623378853050359,0.2855333759421491
-0.043174362966202064,0.18199719597604086
-0.03182195608563752,0.11044052905212513
-0.03995200424409698,0.16422457522959982
-0.07752350157113441,0.33249025544505845
-0.047689217832326734,0.2026254158062683
-0.05201966102947708,0.2249885368858543
-0.04518235335221097,0.19876356411758966
-0.055993006514049336,0.25459027339386026
-0.06969159080093007,0.34448082373934075
-0.0785310612959371,0.38407070384987824
-0.05643126493371833,0.2610489425694701
-0.061559900933759154,0.28771951757156744
-0.06077822761516955,0.29138259634260594
-0.050380243853347544,0.23760764074016832
-0.05202131301668829,0.24865860272355317
-0.052783722993480164,0.22770598062586664
-0.05208645213671334,0.22499487359471432
-0.046137490148783156,0.2367057426983764
-0.05259289503944932,0.25997100549918556
-0.05955869206717179,0.26260321848073775
-0.056041892588128174,0.22968126036034406
-0.05256527718332882,0.18559551005975589
-0.059337464256413286,0.2401622291011588
-0.06255896121390103,0.255054962266061
-0.04279841231957957,0.16812344863760542
-0.04806366852177333,0.1699452829021412
-0.04757245426286515,0.20743333716500686
-0.0323167107577874,0.13171895284939272
-0.04034211538142134,0.1732571106752772
-0.026809202761055383,0.08064085989425884
-0.0215682038626031,0.09564174159771718
-0.03938065336689519,0.15143357612759492
-0.043006527665619174,0.20495025687043644
-0.03452681960490732,0.13609845160128692
-0.046216261600192654,0.21005312568499107
-0.043435611353867795,0.16668598028120324
-0.04291063181768158,0.18348464100181375
-0.05480257595250555,0.25471051436678216
-0.05779842077679857,0.27573840760037893
-0.04716752075687093,0.22655560258412102
-0.032737387564440994,0.13918942156359804
-0.05161789864962666,0.23057373645795828
-0.050522500496158286,0.21209788742168528
-0.05631176104701663,0.2608565177325811
-0.055036866013863595,0.24918776439056434
-0.045583755311310634,0.1891164550843344
-0.03936092789412306,0.15143063809088203
-0.04241230669474523,0.16912583300359504
-0.032106067693688504,0.11896425429609706
-0.03878194282361569,0.1559742539213008
-0.04032777213614502,0.17950913814633057
-0.047282749788239965,0.20610091299523836
-0.035089190366286854,0.15949210365627806
-0.03407039872519478,0.14366025124117127
-0.03734622666410333,0.14642246604875725
-0.038951911364914465,0.17511800105805642
-0.036175079446517565,0.12428685193847334
-0.050375777545175235,0.20541574698840515
-0.06680821480079883,0.2981253038221255
-0.05056519970764491,0.27343214694285256
-0.052386765471569785,0.25009335477503647
-0.029476461231344078,0.126432524113701
-0.032138990866690025,0.1539857967161816
-0.019994085499225933,0.07605085538424415
-0.01663931647036855,0.045913710883950506
-0.03476826124887091,0.13068765537579463
-0.028901606037931217,0.11641462993034513
-0.03824823609112287,0.18879352117857745
-0.05487903776071463,0.27608323414308705
-0.05803154927086082,0.25335803839879784
-0.06748030766451223,0.3046782511531316
-0.04376249468886904,0.19914102628735764
-0.05158400320685867,0.22569916858492645
-0.05597286569708662,0.25581312643165455
-0.05244190207977827,0.24186945919013106
-0.04111897070651578,0.16567790099449614
-0.032734539732113876,0.14068419223625805
-0.0322732032824848,0.14087630268342557
-0.025738469895295255,0.08555154310154643
-0.03498127728829343,0.14784860091802596
-0.027679129819948065,0.11395266140084656
-0.06255072370260643,0.26988759795565515
-0.037243868874186334,0.16501512662761839
-0.022728844029719746,0.06682779222398694
-0.035009609489435586,0.13385859549984208
-0.03579334530242148,0.1494910742554387
-0.03951888666887784,0.1755656056226429
-0.0506480581007171,0.2018087289812127
-0.05083414545798151,0.22089429519278633
-0.040539591531720806,0.19386491205027326
-0.03420068376031758,0.1828438348522226
-0.034263518247047216,0.1534388208752793
-0.045286727564475,0.19845443023156387
-0.04487142705782297,0.18977536668491995
-0.056860745362250116,0.2635203757293297
-0.0577614835287855,0.2798169316525835
-0.06042221447235999,0.27648638870985315
-0.05254645999154399,0.23628969898472535
-0.04167607358889694,0.16206872302412909
-0.027271363249586907,0.09698817289823791
-0.02651039953500195,0.10373288295914151
-0.04872319065098805,0.19502758469036544
-0.05203705390142392,0.24511837048064544
-0.039233668816393286,0.19952797057246574
-0.04694567760299995,0.21797866445481318
-0.03260960530141947,0.11550574453231052
-0.04826111777252115,0.195928291199291
-0.03457405229143548,0.12680421083648097
-0.05135936176957333,0.2262604398160483
-0.036952061389298026,0.16439536251489895
-0.03976886905206169,0.16063494624768349
-0.035463364512151895,0.152026925097751
-0.04126576833967088,0.18571076191207084
-0.041242080954513885,0.16433677316969952
-0.04670153650432772,0.218022151021077
-0.04105401625901997,0.16367549796944805
-0.04842106555064757,0.20129131726318966
-0.05329340190558152,0.22582853616833864
-0.05097697239424503,0.23491492234926584
-0.052487289710323126,0.22283894399614276
-0.044164777438441084,0.18118638660704245
-0.04885905434282753,0.18238288728675384
-0.059763678925003796,0.22880329262290242
-0.04922919816929065,0.21593505553937134
-0.05110474043430765,0.23723613364041746
-0.04957265946308239,0.1900495770430062
-0.0510272627883843,0.22952250711215333
-0.043013083325428136,0.1784101683752491
-0.03861591932867677,0.17510415929394693
-0.03219031034159187,0.11578243664052566
-0.03722175756509389,0.1731943196237918
-0.041416448992787964,0.2081840443424071
-0.047510746784807587,0.22782758730446184
-0.0529484664812371,0.20001498169783455
-0.05749647383755017,0.2559978227092823
-0.06324256753828435,0.2964483014906451
-0.05167487229232125,0.20606949148229975
-0.04441738695439229,0.19767251849313125
-0.04728686796336302,0.2426851030977848
-0.04981438554512762,0.2389852200627254
-0.04282198240639125,0.1953664330666537
-0.0626652396204191,0.28605555580249203
-0.05162337593706295,0.22877950904516892
-0.05798446720959321,0.22978744724537423
-0.04184665075897232,0.16058180272185849
-0.04857035469722518,0.1923478585001172
-0.0436606331996889,0.17977695127772936
-0.03944851434265125,0.14306313326086625
-0.03451894478545579,0.12014422159929307
-0.05585079378377216,0.26225372563491867
-0.0529318950027636,0.23053953738166336
-0.05806148644062143,0.2613512321144618
-0.05814974378886979,0.2473123004304374
-0.05717191109233525,0.27519635420423605
-0.04382461277001938,0.1806082086535759
-0.035505147051146005,0.1456238072012749
-0.050600276287536335,0.20036150816393503
-0.06596799198740683,0.3037276297472463
-0.04892107929700509,0.22187176315027476
-0.04364549441756756,0.21736416737796033
-0.04596941178000141,0.21059191090934276
-0.051394361762282376,0.27388000110488125
-0.050184003775783165,0.24791695223844123
-0.05076320105600943,0.24042634356867956
-0.045776952891493465,0.24116035618999399
-0.05455463813544635,0.24844480384958512
-0.05088721186638424,0.2303517129589835
-0.03852048049585134,0.16828741463196845
-0.0511708429652612,0.23121561249632697
-0.049732690353821676,0.22469305550400506
-0.05835120151847435,0.28021355086906885
-0.052247195210717606,0.2492200069145927
-0.048248607386366896,0.2054451649407135
-0.03864897104767409,0.17942789580273688
-0.0494907638123586,0.22599142165352082
-0.06323955141256256,0.2813006137400699
-0.06718252505440116,0.3283716554863468
-0.06985155224398154,0.30533293136695994
-0.053449285948416865,0.23071907813124107
-0.06792978651465886,0.28060777708538154
-0.04815306791568677,0.19598996537633367
-0.04272181663916965,0.142633505034666
-0.04456174674192793,0.16243573074136755
-0.054893589826327055,0.24460757354770835
-0.045956324338278905,0.1963235784778558
-0.042535285008899325,0.1765830513921432
-0.05238125824337023,0.23735431381066074
-0.052617834644224475,0.25560143843499405
-0.05430768442665444,0.23975360880266638
-0.052061328737874654,0.22591513088125806
-0.04492973120114728,0.1692686877022787
-0.04699152981874709,0.19212816165537008
-0.04136652043476588,0.1944636482716448
-0.05633766118251421,0.26463072536748034
-0.045219318589907714,0.23435528106492068
-0.04988348878260093,0.22745759588742911
-0.045424497722951575,0.20077008763804258
-0.050112620636524476,0.19791289690720848
-0.05130487928041114,0.2153442169633294
-0.02348078991059109,0.1017495137543947
-0.039474666273557224,0.17763808218224303
-0.02811169619031734,0.09950985823647072
-0.030420833956142694,0.12895502397260658
-0.04050555175379651,0.1738178581172817
-0.04376278341843065,0.17842475198536226
-0.044662977355214385,0.19345267462131413
-0.04411160252643329,0.2082088341755158
-0.05636318119448483,0.27882455516280286
-0.04588424803015523,0.20338264260818856
-0.034617525535724794,0.1484133738437753
-0.038864338924604586,0.15830553856703433
-0.04538586434995854,0.20133621371999805
-0.0365607576981038,0.1597386195527412
-0.03242651760962384,0.13221209298409342
-0.03746287302656216,0.12635567014349347
-0.0632224512486111,0.28699473765278805
-0.053597090339638824,0.23998606138376338
-0.05940213280513353,0.2855613564131782
-0.053279293591573,0.23615475598828387
-0.04777375862504347,0.21411891825823773
